,0,1,2,3,4,5,6,7,8,9,10,11,12,13,year
374,0.581,0.45899999999999996,0.315,119.042,-14.519,0.0,3.0,0.0398,0.8809999999999999,0.151,0.0314,0.0,177267.0,51.0,1997
375,0.21899999999999997,0.0304,0.114,130.244,-35.2,0.0,7.0,0.909,0.938,0.149,0.0375,0.0,251067.0,48.0,1997
376,0.503,0.9520000000000001,0.174,126.345,-9.308,1.0,1.0,0.268,0.272,0.875,0.5720000000000001,0.0,244400.0,45.0,1997
377,0.883,0.743,0.336,111.01899999999999,-8.418,0.0,5.0,0.00695,0.7959999999999999,0.0936,0.162,0.0,164560.0,44.0,1997
378,0.804,0.7190000000000001,0.569,126.874,-8.207,1.0,7.0,1.91e-05,0.9259999999999999,0.0847,0.0835,0.0,297107.0,44.0,1997
379,0.7240000000000001,0.7829999999999999,0.3,111.833,-8.958,1.0,7.0,0.00021,0.49,0.295,0.17600000000000002,0.0,51400.0,40.0,1997
380,0.98,0.486,0.823,123.206,-7.31,1.0,6.0,0.03,0.823,0.0995,0.251,0.0,173493.0,42.0,1997
381,0.799,0.66,0.391,125.90899999999999,-8.829,0.0,11.0,0.0009960000000000001,0.446,0.313,0.175,0.0,362467.0,41.0,1997
382,0.8859999999999999,0.847,0.44299999999999995,126.163,-8.296,1.0,11.0,0.0888,0.937,0.087,0.1,0.0,274733.0,40.0,1997
383,0.87,0.875,0.715,124.29799999999999,-8.501,0.0,6.0,0.192,0.35700000000000004,0.0804,0.205,0.0,414173.0,41.0,1997
384,0.956,0.795,0.841,121.294,-5.311,1.0,7.0,0.0035600000000000002,0.889,0.0906,0.15,0.0,429533.0,70.0,1997
385,0.8059999999999999,0.7,0.892,111.215,-5.269,0.0,0.0,0.00196,0.8909999999999999,0.267,0.0752,0.0,328680.0,60.0,1997
386,0.745,0.716,0.828,126.527,-7.917999999999999,1.0,11.0,0.0265,0.846,0.24600000000000002,0.136,0.0,335027.0,54.0,1997
387,0.8220000000000001,0.7909999999999999,0.21,130.059,-4.87,1.0,1.0,0.00108,0.621,0.0567,0.0414,0.0,448627.0,51.0,1997
388,0.723,0.716,0.0748,128.701,-6.407,0.0,3.0,5.42e-05,0.905,0.07200000000000001,0.0437,0.0,316253.0,50.0,1997
389,0.746,0.855,0.5820000000000001,125.954,-7.097,0.0,1.0,0.21600000000000003,0.845,0.0882,0.0412,0.0,328266.0,49.0,1997
390,0.5529999999999999,0.659,0.46,183.815,-9.281,1.0,9.0,0.502,0.8590000000000001,0.184,0.0613,0.0,242800.0,53.0,1997
391,0.602,0.9359999999999999,0.381,124.182,-4.2219999999999995,1.0,11.0,0.00027,0.9059999999999999,0.27699999999999997,0.0455,0.0,203333.0,42.0,1997
392,0.6859999999999999,0.634,0.0782,119.934,-10.287,0.0,2.0,0.192,0.858,0.152,0.0559,1.0,485307.0,46.0,1997
393,0.5589999999999999,0.9309999999999999,0.49,127.82700000000001,-8.627,1.0,1.0,7.13e-06,0.8490000000000001,0.179,0.0462,0.0,244400.0,44.0,1997
394,0.685,0.626,0.521,81.76899999999999,-7.809,1.0,6.0,0.812,0.0346,0.091,0.204,0.0,406000.0,52.0,1997
395,0.499,0.82,0.598,161.44899999999998,-8.835,0.0,5.0,0.0756,0.8690000000000001,0.0849,0.0541,0.0,397133.0,43.0,1997
396,0.5579999999999999,0.982,0.69,109.369,-3.125,0.0,10.0,0.0227,0.522,0.11699999999999999,0.063,0.0,313667.0,48.0,1997
397,0.446,0.995,0.248,135.041,-1.169,1.0,6.0,0.0007379999999999999,0.13,0.354,0.223,0.0,328733.0,46.0,1997
398,0.47200000000000003,0.691,0.516,101.61,-6.58,1.0,2.0,0.552,0.5539999999999999,0.138,0.043,0.0,416867.0,43.0,1997
399,0.46399999999999997,0.579,0.14,171.752,-9.136000000000001,1.0,5.0,0.281,0.8270000000000001,0.0992,0.0596,0.0,329733.0,36.0,1997
400,0.545,0.971,0.35,125.035,-9.097000000000001,1.0,5.0,0.0011300000000000001,0.8909999999999999,0.0876,0.0567,0.0,372667.0,35.0,1997
401,0.6559999999999999,0.888,0.68,125.02,-7.1370000000000005,0.0,10.0,0.0153,0.0369,0.22699999999999998,0.0423,0.0,445000.0,41.0,1997
402,0.337,0.91,0.152,120.00200000000001,-9.149,0.0,10.0,0.00123,0.377,0.654,0.0657,0.0,454227.0,39.0,1997
403,0.6629999999999999,0.975,0.405,120.04299999999999,-7.191,0.0,3.0,0.007809999999999999,0.77,0.076,0.0468,0.0,339907.0,49.0,1997
404,0.725,0.877,0.0977,105.919,-3.4960000000000004,1.0,0.0,0.068,3.6200000000000006e-05,0.09,0.0646,0.0,257600.0,50.0,1997
405,0.7040000000000001,0.99,0.242,125.01100000000001,-5.218,1.0,4.0,0.157,0.8029999999999999,0.629,0.0813,1.0,316427.0,45.0,1997
406,0.672,0.9890000000000001,0.156,125.99799999999999,-2.425,0.0,3.0,0.175,0.596,0.284,0.16399999999999998,0.0,276387.0,39.0,1997
407,0.679,0.8220000000000001,0.32,130.036,-6.117000000000001,1.0,9.0,0.0091,0.871,0.0388,0.0498,0.0,334800.0,66.0,1997
408,0.607,0.993,0.22899999999999998,136.208,-4.511,0.0,10.0,0.00314,0.593,0.11199999999999999,0.14800000000000002,1.0,342733.0,64.0,1997
409,0.534,0.946,0.379,141.517,-5.167000000000001,1.0,11.0,0.00339,0.442,0.16399999999999998,0.0793,0.0,279800.0,64.0,1997
410,0.5379999999999999,0.6970000000000001,0.9359999999999999,171.85299999999998,-10.027000000000001,1.0,7.0,0.327,0.0,0.214,0.13,0.0,157173.0,60.0,1997
411,0.815,0.605,0.795,102.64299999999999,-9.118,0.0,5.0,0.033,0.684,0.114,0.0368,0.0,259893.0,64.0,1997
412,0.564,0.8490000000000001,0.503,128.68,-8.352,1.0,8.0,0.00972,0.784,0.10800000000000001,0.0595,0.0,233907.0,46.0,1998
413,0.6409999999999999,0.514,0.35700000000000004,109.84100000000001,-10.925,1.0,5.0,0.21600000000000003,0.0111,0.0883,0.027999999999999997,0.0,241533.0,33.0,1998
414,0.504,0.513,0.309,129.873,-9.648,0.0,2.0,0.557,0.892,0.20600000000000002,0.0309,0.0,190867.0,32.0,1998
415,0.449,0.675,0.27699999999999997,116.759,-7.297999999999999,0.0,5.0,0.22399999999999998,0.141,0.0779,0.035,0.0,154293.0,31.0,1998
416,0.46799999999999997,0.332,0.141,129.80700000000002,-13.193,1.0,9.0,0.5870000000000001,0.958,0.6890000000000001,0.0268,0.0,340600.0,31.0,1998
417,0.516,0.737,0.547,79.852,-8.189,0.0,6.0,0.436,0.6779999999999999,0.392,0.0362,0.0,426614.0,50.0,1998
418,0.435,0.6509999999999999,0.20600000000000002,111.896,-6.152,1.0,0.0,0.0011099999999999999,0.609,0.111,0.0288,0.0,298467.0,47.0,1998
419,0.327,0.426,0.16899999999999998,93.949,-11.575999999999999,0.0,7.0,0.878,0.000997,0.18,0.027000000000000003,0.0,268307.0,46.0,1998
420,0.516,0.7390000000000001,0.256,109.837,-8.471,1.0,2.0,0.285,0.636,0.111,0.0292,0.0,226293.0,40.0,1998
421,0.128,0.445,0.165,65.514,-11.99,1.0,8.0,0.726,0.503,0.0888,0.0368,0.0,219040.0,39.0,1998
422,0.565,0.547,0.298,132.937,-11.107000000000001,0.0,11.0,0.0703,0.861,0.114,0.0302,0.0,256707.0,38.0,1998
423,0.609,0.88,0.389,126.98100000000001,-7.407,1.0,3.0,0.0405,0.0,0.284,0.0742,0.0,206773.0,50.0,1998
424,0.615,0.361,0.39799999999999996,80.982,-14.696,1.0,6.0,0.0548,0.92,0.109,0.0356,0.0,282573.0,42.0,1998
425,0.59,0.815,0.483,99.99,-8.308,0.0,5.0,0.0296,0.8340000000000001,0.0992,0.0886,0.0,356240.0,42.0,1998
426,0.772,0.682,0.868,129.97799999999998,-6.919,1.0,10.0,0.0461,0.00285,0.0672,0.0701,0.0,242333.0,56.0,1998
427,0.7879999999999999,0.7140000000000001,0.883,129.953,-6.952999999999999,1.0,10.0,0.0206,0.0275,0.0667,0.0875,0.0,493560.0,44.0,1998
428,0.0936,0.0204,0.29100000000000004,80.87899999999999,-31.212,0.0,4.0,0.995,0.9359999999999999,0.139,0.042,0.0,75627.0,43.0,1998
429,0.825,0.467,0.249,96.012,-14.055,1.0,6.0,0.371,0.845,0.0594,0.0753,0.0,385520.0,44.0,1998
430,0.5670000000000001,0.754,0.0446,188.017,-13.227,1.0,6.0,0.185,0.887,0.11,0.0719,0.0,307880.0,43.0,1998
431,0.9129999999999999,0.429,0.428,100.01,-13.764000000000001,0.0,5.0,0.00629,0.868,0.0791,0.133,0.0,472520.0,43.0,1998
432,0.6829999999999999,0.83,0.5760000000000001,200.14,-14.398,1.0,2.0,0.0175,0.843,0.0919,0.251,0.0,395480.0,41.0,1998
433,0.754,0.725,0.649,109.618,-14.687999999999999,0.0,10.0,0.0204,0.799,0.10400000000000001,0.0646,0.0,348347.0,40.0,1998
434,0.23800000000000002,0.09300000000000001,0.061,80.705,-25.475,1.0,6.0,0.9670000000000001,0.617,0.127,0.0328,0.0,105627.0,40.0,1998
435,0.853,0.318,0.41200000000000003,93.09700000000001,-11.538,1.0,1.0,0.239,0.83,0.12300000000000001,0.226,0.0,399493.0,40.0,1998
436,0.7040000000000001,0.34700000000000003,0.318,81.04,-27.351,0.0,4.0,0.345,0.8270000000000001,0.257,0.0775,0.0,110413.0,39.0,1998
437,0.401,0.0189,0.723,75.914,-30.354,0.0,3.0,0.99,0.924,0.115,0.0346,0.0,59293.0,39.0,1998
438,0.268,0.10300000000000001,0.325,125.60799999999999,-24.083000000000002,0.0,2.0,0.992,0.932,0.21100000000000002,0.0468,0.0,95973.0,39.0,1998
439,0.778,0.562,0.41600000000000004,110.36,-14.082,1.0,1.0,0.0429,0.895,0.132,0.0884,0.0,367720.0,39.0,1998
440,0.221,0.10400000000000001,0.0364,106.376,-25.666999999999998,1.0,5.0,0.526,0.9390000000000001,0.11599999999999999,0.0367,0.0,265027.0,38.0,1998
441,0.631,0.521,0.11800000000000001,84.03299999999999,-10.312000000000001,0.0,4.0,0.0201,0.9229999999999999,0.10300000000000001,0.063,0.0,151520.0,55.0,1998
442,0.223,0.0138,0.0357,64.017,-32.843,0.0,5.0,0.937,0.9159999999999999,0.13,0.0294,0.0,91707.0,49.0,1998
443,0.708,0.507,0.74,168.78099999999998,-12.19,1.0,6.0,0.0157,0.865,0.10300000000000001,0.145,0.0,358080.0,47.0,1998
444,0.6509999999999999,0.6970000000000001,0.69,110.12899999999999,-6.797000000000001,0.0,8.0,0.0029100000000000003,0.6890000000000001,0.251,0.0312,0.0,265867.0,45.0,1998
445,0.8079999999999999,0.8690000000000001,0.9590000000000001,123.545,-9.648,1.0,9.0,0.0181,0.0625,0.19399999999999998,0.0709,0.0,214367.0,39.0,1998
446,0.68,0.958,0.7659999999999999,101.814,-5.309,1.0,6.0,0.0279,0.0,0.139,0.0922,1.0,332653.0,41.0,1998
447,0.5720000000000001,0.862,0.111,124.708,-8.065,1.0,7.0,0.0127,0.38799999999999996,0.674,0.10099999999999999,0.0,387707.0,52.0,1998
448,0.665,0.991,0.0676,152.596,-6.725,1.0,7.0,0.0117,0.00392,0.33899999999999997,0.256,0.0,413880.0,52.0,1998
449,0.602,0.893,0.528,109.71600000000001,-8.641,1.0,1.0,0.0957,0.27,0.171,0.0483,0.0,323240.0,48.0,1998
450,0.5720000000000001,0.987,0.126,152.636,-6.2589999999999995,1.0,7.0,0.00476,0.006790000000000001,0.348,0.281,0.0,241467.0,44.0,1998
451,0.655,0.348,0.0641,120.01100000000001,-12.091,1.0,4.0,0.17600000000000002,0.0,0.161,0.0356,0.0,289267.0,63.0,1998
452,0.725,0.332,0.46,106.15700000000001,-9.124,1.0,0.0,0.505,0.0,0.0888,0.0347,0.0,275907.0,58.0,1998
453,0.6629999999999999,0.868,0.348,100.48100000000001,-9.624,0.0,10.0,0.0399,3.43e-05,0.0485,0.11199999999999999,1.0,339213.0,43.0,1998
454,0.899,0.857,0.961,125.073,-6.127999999999999,0.0,0.0,0.0499,0.0299,0.11199999999999999,0.037000000000000005,0.0,215533.0,63.0,1998
455,0.727,0.6659999999999999,0.564,129.995,-9.777000000000001,1.0,8.0,0.0371,0.128,0.157,0.0334,0.0,356267.0,47.0,1998
456,0.648,0.586,0.39399999999999996,98.015,-11.66,0.0,9.0,0.0556,0.75,0.133,0.0284,0.0,356800.0,45.0,1998
457,0.546,0.7490000000000001,0.136,95.304,-8.345,0.0,1.0,0.0109,0.37799999999999995,0.0854,0.0371,0.0,492267.0,43.0,1998
458,0.615,0.419,0.21600000000000003,76.997,-8.8,0.0,11.0,0.0173,0.49700000000000005,0.135,0.0395,0.0,330773.0,69.0,1998
459,0.7140000000000001,0.309,0.0671,107.346,-10.796,1.0,7.0,0.0157,0.807,0.0777,0.0291,0.0,379533.0,62.0,1998
460,0.56,0.455,0.44,168.081,-11.220999999999998,0.0,1.0,0.00575,0.757,0.21899999999999997,0.0304,0.0,381667.0,53.0,1998
461,0.6459999999999999,0.602,0.662,131.994,-11.315999999999999,0.0,5.0,0.0351,0.8190000000000001,0.0635,0.0281,0.0,366893.0,52.0,1998
462,0.365,0.8059999999999999,0.38799999999999996,167.38299999999998,-8.948,1.0,8.0,0.0518,0.52,0.135,0.0849,0.0,357133.0,52.0,1998
463,0.521,0.892,0.299,164.049,-6.905,0.0,10.0,0.0242,0.6809999999999999,0.0667,0.115,0.0,298827.0,50.0,1998
464,0.705,0.21,0.474,123.961,-14.007,0.0,5.0,0.555,0.88,0.111,0.0288,0.0,251200.0,47.0,1998
465,0.615,0.526,0.38299999999999995,155.972,-7.502999999999999,1.0,0.0,0.17600000000000002,0.0128,0.127,0.0284,0.0,264840.0,33.0,1998
466,0.439,0.72,0.255,161.953,-8.42,1.0,7.0,0.00123,0.11699999999999999,0.11599999999999999,0.044000000000000004,0.0,276560.0,32.0,1998
467,0.5379999999999999,0.742,0.273,150.029,-7.9239999999999995,0.0,11.0,0.0188,0.09,0.0749,0.038,0.0,348053.0,43.0,1998
468,0.5489999999999999,0.805,0.289,150.234,-6.779,1.0,0.0,0.0506,0.649,0.0762,0.0917,1.0,360907.0,38.0,1998
469,0.451,0.925,0.436,137.0,-7.481,1.0,2.0,0.000241,0.85,0.11900000000000001,0.0398,0.0,210960.0,51.0,1998
470,0.53,0.9940000000000001,0.68,139.99200000000002,-9.629,0.0,2.0,0.000592,0.0070799999999999995,0.364,0.0613,0.0,227000.0,60.0,1998
471,0.672,0.7979999999999999,0.617,105.016,-10.555,0.0,6.0,0.0218,0.28800000000000003,0.731,0.05,0.0,250867.0,37.0,1998
472,0.192,0.128,0.0488,96.51,-22.898000000000003,0.0,4.0,0.698,0.392,0.0771,0.0412,0.0,245333.0,38.0,1998
473,0.126,0.22699999999999998,0.0544,72.411,-19.871,1.0,2.0,0.723,0.826,0.12300000000000001,0.0408,0.0,311333.0,38.0,1998
474,0.168,0.0339,0.0562,85.37,-33.196,0.0,10.0,0.769,0.93,0.111,0.0387,0.0,67693.0,37.0,1998
475,0.315,0.055,0.272,115.89,-30.308000000000003,1.0,0.0,0.898,0.977,0.11900000000000001,0.0381,0.0,60800.0,37.0,1998
476,0.0918,0.0587,0.0362,86.515,-24.013,0.0,9.0,0.847,0.8759999999999999,0.11699999999999999,0.0381,0.0,436667.0,43.0,1998
477,0.8029999999999999,0.9009999999999999,0.65,134.993,-4.275,1.0,4.0,0.0017699999999999999,0.0117,0.0853,0.0328,0.0,223427.0,35.0,1999
478,0.5760000000000001,0.853,0.386,106.074,-7.206,0.0,1.0,0.005679999999999999,0.331,0.24100000000000002,0.0394,0.0,344360.0,50.0,1999
479,0.902,0.552,0.426,100.911,-7.957999999999999,0.0,9.0,0.036000000000000004,0.0125,0.0705,0.16,0.0,248920.0,46.0,1999
480,0.922,0.701,0.54,101.99600000000001,-6.678999999999999,0.0,4.0,0.0128,0.000822,0.0941,0.0868,0.0,245947.0,52.0,1999
481,0.595,0.557,0.396,179.798,-11.902999999999999,0.0,2.0,0.35100000000000003,0.81,0.0468,0.0912,0.0,359600.0,43.0,1999
482,0.698,0.789,0.49200000000000005,123.016,-4.936,1.0,8.0,0.132,0.0091,0.366,0.163,0.0,368400.0,55.0,1999
483,0.672,0.941,0.754,130.218,-6.4270000000000005,0.0,9.0,0.0276,0.9259999999999999,0.149,0.0494,0.0,193880.0,64.0,1999
484,0.711,0.937,0.57,134.21,-5.314,1.0,10.0,0.146,0.763,0.324,0.0351,0.0,221160.0,56.0,1999
485,0.828,0.769,0.73,133.055,-10.409,1.0,6.0,0.00014099999999999998,0.741,0.184,0.0828,0.0,277800.0,52.0,1999
486,0.8170000000000001,0.812,0.77,127.073,-9.073,0.0,9.0,0.00043099999999999996,0.0601,0.0589,0.28800000000000003,0.0,221733.0,58.0,1999
487,0.797,0.983,0.374,99.096,-6.35,1.0,6.0,0.0346,0.36,0.316,0.166,0.0,241933.0,45.0,1999
488,0.655,0.862,0.355,107.991,-8.082,0.0,6.0,0.0009289999999999999,0.555,0.151,0.0445,0.0,216440.0,39.0,1999
489,0.521,0.33799999999999997,0.23199999999999998,83.81700000000001,-13.415,0.0,4.0,0.40399999999999997,0.8140000000000001,0.0908,0.0328,0.0,205573.0,39.0,1999
490,0.797,0.297,0.23199999999999998,92.00200000000001,-11.122,0.0,9.0,0.653,0.902,0.106,0.0533,0.0,362667.0,38.0,1999
491,0.552,0.256,0.0399,95.02799999999999,-17.753,1.0,2.0,0.843,0.9179999999999999,0.106,0.0306,0.0,288600.0,36.0,1999
492,0.523,0.44799999999999995,0.574,170.003,-10.116,1.0,7.0,0.0115,0.9470000000000001,0.0896,0.0408,0.0,180267.0,35.0,1999
493,0.664,0.74,0.5760000000000001,93.988,-6.806,1.0,7.0,0.00197,0.0415,0.259,0.0623,0.0,239400.0,35.0,1999
494,0.252,0.364,0.0749,96.579,-11.373,1.0,2.0,0.5,0.9740000000000001,0.621,0.0277,0.0,309674.0,34.0,1999
495,0.297,0.637,0.332,94.73,-7.926,0.0,0.0,0.0014,0.18,0.247,0.0336,0.0,241173.0,55.0,1999
496,0.6859999999999999,0.61,0.7659999999999999,80.567,-5.902,1.0,7.0,0.19,0.0009310000000000001,0.071,0.0262,0.0,206293.0,51.0,1999
497,0.6809999999999999,0.653,0.6559999999999999,107.988,-7.891,0.0,3.0,0.046,0.0513,0.276,0.0328,0.0,253760.0,50.0,1999
498,0.598,0.624,0.0451,98.00399999999999,-6.922999999999999,1.0,7.0,0.00107,0.0795,0.0826,0.0332,0.0,264827.0,46.0,1999
499,0.8240000000000001,0.688,0.745,102.10799999999999,-8.573,1.0,8.0,0.13,0.225,0.0672,0.0331,0.0,209493.0,46.0,1999
500,0.768,0.604,0.537,96.948,-9.589,1.0,11.0,0.297,0.00027400000000000005,0.18899999999999997,0.1,0.0,225133.0,41.0,1999
501,0.61,0.723,0.45,97.147,-7.572,1.0,4.0,0.0103,0.0447,0.0748,0.0422,0.0,229733.0,40.0,1999
502,0.7609999999999999,0.768,0.818,123.324,-7.586,1.0,7.0,0.0034700000000000004,0.755,0.519,0.0483,0.0,454600.0,52.0,1999
503,0.556,0.29100000000000004,0.0387,94.635,-14.709000000000001,1.0,8.0,0.245,0.8809999999999999,0.247,0.0311,0.0,380627.0,52.0,1999
504,0.675,0.496,0.885,80.958,-14.235999999999999,0.0,1.0,0.24600000000000002,0.888,0.155,0.0622,0.0,381173.0,47.0,1999
505,0.24100000000000002,0.254,0.0378,138.97,-17.03,1.0,6.0,0.9940000000000001,0.88,0.0639,0.0416,0.0,278693.0,45.0,1999
506,0.632,0.92,0.363,127.001,-4.976,1.0,2.0,0.11900000000000001,0.508,0.114,0.0531,0.0,290493.0,65.0,1999
507,0.252,0.872,0.39899999999999997,126.93799999999999,-3.752,1.0,8.0,0.00912,8.79e-06,0.109,0.0777,0.0,236360.0,57.0,1999
508,0.63,0.596,0.882,139.991,-11.2,0.0,5.0,0.20600000000000002,0.7709999999999999,0.125,0.0379,0.0,417853.0,51.0,1999
509,0.46299999999999997,0.188,0.0504,130.061,-14.995,0.0,1.0,0.9440000000000001,0.973,0.23399999999999999,0.0296,0.0,161500.0,44.0,2000
510,0.33,0.423,0.11699999999999999,143.086,-10.504000000000001,0.0,7.0,0.265,0.731,0.34700000000000003,0.0279,0.0,211500.0,60.0,2000
511,0.575,0.637,0.122,136.025,-8.874,0.0,1.0,0.0792,0.9109999999999999,0.384,0.0348,0.0,337507.0,43.0,2000
512,0.706,0.52,0.354,108.994,-7.496,0.0,8.0,0.5660000000000001,0.857,0.158,0.028999999999999998,0.0,304333.0,44.0,2000
513,0.636,0.253,0.0427,98.541,-14.707,0.0,7.0,0.44,0.873,0.0866,0.0385,0.0,367480.0,43.0,2000
514,0.551,0.327,0.0391,152.011,-16.399,1.0,10.0,0.784,0.9359999999999999,0.11199999999999999,0.0352,0.0,278347.0,39.0,2000
515,0.426,0.5720000000000001,0.27899999999999997,111.03399999999999,-12.423,0.0,6.0,0.251,0.883,0.105,0.0443,0.0,395147.0,36.0,2000
516,0.644,0.43200000000000005,0.0863,87.029,-10.91,0.0,10.0,0.755,0.718,0.273,0.0363,0.0,318600.0,35.0,2000
517,0.5760000000000001,0.675,0.366,114.863,-9.088,1.0,2.0,0.000512,0.0725,0.0652,0.0289,0.0,197107.0,53.0,2000
518,0.212,0.21600000000000003,0.0774,80.37,-18.373,1.0,0.0,0.9520000000000001,0.804,0.107,0.0426,0.0,192000.0,47.0,2000
519,0.617,0.922,0.314,114.986,-8.565,0.0,11.0,0.004220000000000001,0.20600000000000002,0.17300000000000001,0.0583,0.0,230600.0,53.0,2000
520,0.5720000000000001,0.747,0.424,140.05700000000002,-9.941,0.0,1.0,0.139,0.354,0.20800000000000002,0.0432,0.0,238760.0,51.0,2000
521,0.607,0.368,0.306,69.994,-11.425,0.0,9.0,0.643,0.0,0.136,0.0288,0.0,285720.0,51.0,2000
522,0.0748,0.040999999999999995,0.426,82.531,-18.582,1.0,5.0,0.924,0.948,0.08900000000000001,0.0405,0.0,311560.0,41.0,2000
523,0.479,0.7440000000000001,0.7140000000000001,119.463,-15.270999999999999,1.0,8.0,0.499,0.845,0.155,0.0352,0.0,591093.0,41.0,2000
524,0.6970000000000001,0.514,0.449,136.071,-8.626,1.0,8.0,0.0301,0.535,0.212,0.0286,0.0,393640.0,61.0,2000
525,0.691,0.522,0.256,113.001,-9.969,0.0,10.0,0.544,0.912,0.109,0.0286,0.0,401333.0,45.0,2000
526,0.64,0.867,0.413,174.71099999999998,-7.93,1.0,7.0,0.322,0.611,0.0688,0.0579,0.0,322133.0,54.0,2000
527,0.5720000000000001,0.745,0.718,186.00599999999997,-8.208,1.0,5.0,0.0535,0.043,0.317,0.0521,0.0,405867.0,54.0,2000
528,0.708,0.644,0.578,104.985,-5.9910000000000005,0.0,0.0,0.00713,0.754,0.0506,0.0462,0.0,218107.0,46.0,2000
529,0.682,0.743,0.546,127.962,-10.644,0.0,9.0,0.35,0.000129,0.27699999999999997,0.165,0.0,318280.0,55.0,2000
530,0.735,0.6409999999999999,0.48100000000000004,113.402,-11.343,1.0,6.0,0.00135,0.89,0.228,0.0959,0.0,264360.0,49.0,2000
531,0.61,0.807,0.6890000000000001,112.031,-4.997,1.0,5.0,0.0769,2.64e-06,0.376,0.0305,0.0,214720.0,58.0,2000
532,0.53,0.77,0.43,105.029,-7.401,0.0,6.0,0.0968,0.0388,0.18600000000000003,0.0669,0.0,210080.0,40.0,2000
533,0.535,0.762,0.573,71.65100000000001,-8.821,1.0,5.0,0.129,0.0622,0.43700000000000006,0.0391,0.0,202293.0,37.0,2000
534,0.613,0.9470000000000001,0.37200000000000005,102.816,-8.772,1.0,0.0,0.035,0.000549,0.34600000000000003,0.19,0.0,139947.0,37.0,2000
535,0.595,0.9790000000000001,0.501,105.19,-5.946000000000001,0.0,1.0,0.0541,5.8599999999999995e-05,0.32299999999999995,0.14800000000000002,0.0,261960.0,36.0,2000
536,0.599,0.7,0.34299999999999997,110.93799999999999,-7.9510000000000005,0.0,7.0,0.0204,0.444,0.9109999999999999,0.0468,0.0,262853.0,35.0,2000
537,0.6809999999999999,0.909,0.5539999999999999,111.89399999999999,-7.984,0.0,10.0,0.0976,0.000674,0.8759999999999999,0.0624,0.0,235333.0,35.0,2000
538,0.516,0.9159999999999999,0.478,102.779,-7.255,1.0,7.0,0.237,0.0,0.636,0.0644,0.0,261000.0,56.0,2000
539,0.711,0.905,0.43700000000000006,98.931,-7.459,1.0,6.0,0.122,0.000166,0.395,0.218,0.0,288347.0,53.0,2000
540,0.752,0.703,0.537,118.009,-9.087,0.0,2.0,0.0699,0.8759999999999999,0.0858,0.0372,0.0,217773.0,35.0,2000
541,0.649,0.36700000000000005,0.456,136.043,-12.948,0.0,10.0,0.35100000000000003,0.0584,0.171,0.0554,0.0,191000.0,35.0,2000
542,0.64,0.741,0.423,95.00299999999999,-6.932,0.0,4.0,0.091,0.5579999999999999,0.102,0.0458,0.0,322867.0,34.0,2000
543,0.8079999999999999,0.8370000000000001,0.653,92.00200000000001,-6.582999999999999,0.0,9.0,0.23800000000000002,0.86,0.0624,0.046,0.0,286906.0,51.0,2000
544,0.701,0.922,0.9329999999999999,122.01799999999999,-3.465,1.0,9.0,0.11699999999999999,0.0126,0.321,0.034,0.0,197387.0,50.0,2001
545,0.608,0.514,0.313,139.64700000000002,-4.782,1.0,8.0,0.23,0.226,0.052000000000000005,0.0451,0.0,337533.0,53.0,2001
546,0.33799999999999997,0.000982,0.0776,93.066,-28.82,1.0,8.0,0.977,0.239,0.0966,0.0465,0.0,205187.0,44.0,2001
547,0.5579999999999999,0.0259,0.37,157.811,-30.016,1.0,8.0,0.996,0.871,0.0969,0.0458,0.0,125520.0,64.0,2001
548,0.713,0.8290000000000001,0.8440000000000001,126.853,-4.171,1.0,2.0,0.007690000000000001,0.00203,0.139,0.0491,0.0,217493.0,55.0,2001
549,0.603,0.92,0.401,127.868,-4.828,1.0,0.0,7.170000000000001e-05,0.11,0.222,0.0299,0.0,285533.0,47.0,2001
550,0.8140000000000001,0.73,0.6459999999999999,123.494,-8.876,0.0,6.0,0.0392,0.0033299999999999996,0.34299999999999997,0.149,0.0,226413.0,48.0,2001
551,0.611,0.6970000000000001,0.47600000000000003,122.75200000000001,-8.618,1.0,2.0,0.0193,0.0,0.332,0.133,0.0,320357.0,75.0,2001
552,0.8170000000000001,0.716,0.6920000000000001,123.475,-8.898,0.0,6.0,0.0427,0.00263,0.358,0.14400000000000002,0.0,224693.0,71.0,2001
553,0.875,0.475,0.384,99.958,-12.673,0.0,9.0,0.44,0.72,0.046,0.0986,0.0,232667.0,68.0,2001
554,0.644,0.664,0.53,124.726,-8.398,1.0,9.0,0.0481,0.862,0.342,0.0333,0.0,301373.0,64.0,2001
555,0.8740000000000001,0.43700000000000006,0.963,117.79,-10.234,0.0,1.0,0.00135,0.0296,0.0293,0.0706,0.0,240173.0,60.0,2001
556,0.604,0.687,0.11900000000000001,106.896,-13.927999999999999,0.0,9.0,0.479,0.95,0.10400000000000001,0.045,0.0,345187.0,63.0,2001
557,0.669,0.743,0.27899999999999997,119.882,-11.488,1.0,7.0,0.282,0.8029999999999999,0.309,0.0494,0.0,227867.0,61.0,2001
558,0.624,0.9109999999999999,0.135,122.902,-7.482,1.0,7.0,0.32799999999999996,0.861,0.0727,0.0524,0.0,212547.0,59.0,2001
559,0.696,0.75,0.937,124.04799999999999,-8.503,0.0,5.0,0.0035,0.922,0.0889,0.0721,0.0,211640.0,55.0,2001
560,0.619,0.7390000000000001,0.675,140.875,-8.204,0.0,11.0,0.00405,0.00346,0.102,0.0792,0.0,237800.0,54.0,2001
