artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['Enigma'],[150048],0.488,0.708,0.431,90.051,-11.577,1,9,0.17,0.272,0.222,0.0407,0,306067,52,1996,1/1/1996,The Child In Us
['Faithless'],[793848],0.785,0.579,0.262,127.003,-10.069,1,7,0.18,0.543,0.168,0.0356,0,527240,56,1996,1996,Insomnia
['Junior Vasquez'],[253232],0.701,0.832,0.596,125.82,-5.836,0,8,0.000812,0.81,0.0784,0.0379,0,540133,37,1996,1996,Quiet - Junior Vasquez Vocal Remix
['Kruder & Dorfmeister'],[107227],0.585,0.545,0.652,167.858,-14.796,0,6,0.12,0.856,0.353,0.0931,0,380787,47,1996,8/19/1996,Black Baby (DJ-KiCKS)
['La Bouche'],[777366],0.811,0.769,0.595,133.627,-5.837,1,7,0.000171,0.0011,0.25,0.0399,0,389840,47,1996,12/16/1996,******* Is The ***** - Le Click - Dance Mix -
['La Bouche'],[777366],0.694,0.938,0.757,138.876,-5.672,1,8,9.42E-05,0.352,0.364,0.0346,0,362627,49,1996,12/16/1996,I love To Love - **** Mix
['La Bouche'],[777366],0.621,0.943,0.572,135.051,-5.22,1,9,0.000173,0.00045,0.755,0.0308,0,386333,44,1996,12/16/1996,Be My Lover - **** Mix
['La Bouche'],[777366],0.669,0.941,0.841,134.809,-5.765,0,1,0.00129,4.30E-06,0.886,0.0313,0,240267,61,1996,1/16/1996,Be My Lover
['La Bouche'],[777366],0.66,0.946,0.853,133.716,-7.59,0,11,0.0526,0.103,0.0642,0.0508,0,205840,50,1996,1/16/1996,Sweet Dreams - Radio Version
['Lamb'],[127301],0.524,0.853,0.138,105.982,-7.609,0,4,0.118,0.212,0.0914,0.0647,0,390427,50,1996,1/1/1996,Gorecki
['Morcheeba'],[597736],0.628,0.625,0.148,172.154,-9.224,0,5,0.0758,0.645,0.48,0.0465,0,332760,38,1996,9/20/1996,Trigger Hippie
['Orbital'],[481354],0.603,0.72,0.66,140.991,-12.956,0,9,0.0075,0.936,0.096,0.0295,0,359586,47,1996,1/1/1996,The Box - Part *
['Orbital'],[481354],0.672,0.216,0.268,141.002,-20.309,1,7,0.226,0.877,0.0852,0.0367,0,388200,43,1996,1/1/1996,"The Box, Pt. *"
['Robert Miles'],[6232],0.621,0.648,0.213,137.07,-11.787,1,0,0.00158,0.824,0.0532,0.0358,0,453400,50,1996,7/11/1996,Children - Full Length
['Robert Miles'],[6232],0.596,0.814,0.176,137.053,-10.054,1,0,0.00128,0.769,0.468,0.03,0,426627,40,1996,6/12/1996,Children - Dream Version
['Robert Miles'],[6232],0.65,0.702,0.774,120.055,-9.085,0,2,0.0534,0.00121,0.0496,0.0295,0,239627,40,1996,6/12/1996,One & One (feat. Maria Nayler)
['Robert Miles'],[6232],0.604,0.755,0.388,137.064,-10.761,1,0,0.000295,0.812,0.0625,0.0337,0,243267,68,1996,7/11/1996,Children
['Ryuichi Sakamoto'],[587608],0.727,0.148,0.619,104.003,-14.266,1,5,0.969,0.893,0.107,0.049,0,264267,43,1996,1996,M.A.Y. in The Backyard
['Ryuichi Sakamoto'],[587608],0.483,0.179,0.252,105.482,-17.525,0,10,0.95,0.846,0.11,0.0364,0,286627,58,1996,1996,Merry Christmas Mr. Lawrence
['Tool'],[1340026],0.375,0.682,0.391,159.231,-6.901,0,0,0.00155,0.6,0.0897,0.0364,0,363067,66,1996,9/17/1996,Forty Six & *
['Tool'],[1340026],0.286,0.728,0.467,171.454,-6.608,1,0,0.000174,0.837,0.133,0.0616,0,312120,65,1996,9/17/1996,Stinkfist
['Tool'],[1340026],0.335,0.849,0.256,181.701,-6.927,1,0,0.00193,0.256,0.0928,0.319,1,399267,62,1996,9/17/1996,脝nema
['Tool'],[1340026],0.517,0.646,0.361,165.653,-9.059,0,4,0.00556,0.783,0.0985,0.137,1,505147,58,1996,9/17/1996,Eulogy
['Tool'],[1340026],0.553,0.471,0.0908,100.322,-9.776,0,2,0.0222,0.601,0.125,0.0371,0,367133,58,1996,9/17/1996,H.
['Tool'],[1340026],0.317,0.911,0.274,123.254,-7.363,1,7,0.00128,0.555,0.148,0.177,1,273827,57,1996,9/17/1996,**** With A ****
['Tool'],[1340026],0.354,0.625,0.175,119.583,-8.437,1,7,0.00051,0.569,0.0798,0.0359,0,595613,56,1996,9/17/1996,******
['Tool'],[1340026],0.477,0.688,0.455,126.291,-8.256,0,7,0.00746,0.211,0.131,0.0373,0,324427,54,1996,9/17/1996,Jimmy
['Tool'],[1340026],0.359,0.628,0.262,109.407,-9.685,1,7,0.00585,0.472,0.111,0.0562,0,831440,53,1996,9/17/1996,Third Eye
['Tool'],[1340026],0.371,0.488,0.106,187.599,-24.646,0,10,1.18E-05,0.532,0.445,0.691,0,38760,48,1996,9/17/1996,Useful Idiot
['Tool'],[1340026],0.404,0.116,0.524,90.58,-32.727,0,4,0.991,0.867,0.104,0.0443,0,113227,48,1996,9/17/1996,Message To Harry Manback
['Tool'],[1340026],0.484,0.0136,0.953,59.378,-26.645,0,7,0.929,0.931,0.295,0.0603,0,56000,47,1996,9/17/1996,Intermission
['Tool'],[1340026],0.747,0.588,0.398,94.095,-7.412,1,1,0.0182,0.0129,0.1,0.0733,0,137360,47,1996,9/17/1996,Die Eier von Satan
['Tool'],[1340026],0.223,0.567,0.0301,127.091,-24.483,1,9,0.938,0.693,0.323,0.58,0,240573,46,1996,9/17/1996,(-) Ions
['Tool'],[1340026],0.342,0.343,0.196,115.35,-21.736,0,11,0.000799,0.779,0.0832,0.191,0,86227,44,1996,9/17/1996,Cesaro Summability
['Tricky'],[25462],0.494,0.526,0.496,82.372,-10.624,1,11,0.526,6.33E-05,0.338,0.136,0,241000,41,1996,1/1/1996,Makes Me Wanna Die
['Vangelis'],[840000],0.308,0.108,0.035,155.851,-20.017,0,0,0.864,0.312,0.174,0.0324,0,473253,45,1996,2/19/1996,Ask the Mountains
['Alpha'],[16574],0.185,0.295,0.0906,179.867,-10.749,0,11,0.654,5.57E-05,0.152,0.0326,0,438027,42,1997,1/1/1997,********* Not Here
['Aphex Twin'],[493848],0.421,0.944,0.222,162.179,-9.179,1,8,0.0764,0.815,0.119,0.302,0,262533,43,1997,10/6/1997,Come To Daddy (Pappy Mix)
['Aphex Twin'],[493848],0.71,0.734,0.4,147.979,-14.932,0,0,0.511,0.838,0.0701,0.052,0,177093,52,1997,10/6/1997,Flim
['Aphex Twin'],[493848],0.581,0.459,0.315,119.042,-14.519,0,3,0.0398,0.881,0.151,0.0314,0,177267,51,1997,10/6/1997,IZ-US
['Biosphere'],[81248],0.219,0.0304,0.114,130.244,-35.2,0,7,0.909,0.938,0.149,0.0375,0,251067,48,1997,7/12/1997,Poa Alpina
['Daft Punk'],[667669],0.503,0.952,0.174,126.345,-9.308,1,1,0.268,0.272,0.875,0.572,0,244400,45,1997,1/16/1997,Fresh
['Daft Punk'],[667669],0.883,0.743,0.336,111.019,-8.418,0,5,0.00695,0.796,0.0936,0.162,0,164560,44,1997,1/16/1997,Daftendirekt
['Daft Punk'],[667669],0.804,0.719,0.569,126.874,-8.207,1,7,1.91E-05,0.926,0.0847,0.0835,0,297107,44,1997,1/16/1997,Phoenix
['Daft Punk'],[667669],0.724,0.783,0.3,111.833,-8.958,1,7,0.00021,0.49,0.295,0.176,0,51400,40,1997,1/16/1997,Funk Ad
['Daft Punk'],[667669],0.98,0.486,0.823,123.206,-7.31,1,6,0.03,0.823,0.0995,0.251,0,173493,42,1997,1/16/1997,Teachers
['Daft Punk'],[667669],0.799,0.66,0.391,125.909,-8.829,0,11,0.000996,0.446,0.313,0.175,0,362467,41,1997,1/16/1997,High Fidelity
['Daft Punk'],[667669],0.886,0.847,0.443,126.163,-8.296,1,11,0.0888,0.937,0.087,0.1,0,274733,40,1997,1/16/1997,Indo Silver ****
['Daft Punk'],[667669],0.87,0.875,0.715,124.298,-8.501,0,6,0.192,0.357,0.0804,0.205,0,414173,41,1997,1/16/1997,Burnin'
['Daft Punk'],[667669],0.956,0.795,0.841,121.294,-5.311,1,7,0.00356,0.889,0.0906,0.15,0,429533,70,1997,1/16/1997,Around the World
['Daft Punk'],[667669],0.806,0.7,0.892,111.215,-5.269,0,0,0.00196,0.891,0.267,0.0752,0,328680,60,1997,1/16/1997,Da Funk
['Daft Punk'],[667669],0.745,0.716,0.828,126.527,-7.918,1,11,0.0265,0.846,0.246,0.136,0,335027,54,1997,1/16/1997,Revolution 909
['Daft Punk'],[667669],0.822,0.791,0.21,130.059,-4.87,1,1,0.00108,0.621,0.0567,0.0414,0,448627,51,1997,1/16/1997,Rollin' & Scratchin'
['Daft Punk'],[667669],0.723,0.716,0.0748,128.701,-6.407,0,3,5.42E-05,0.905,0.072,0.0437,0,316253,50,1997,1/16/1997,Alive
['Kid Loco'],[768241],0.746,0.855,0.582,125.954,-7.097,0,1,0.216,0.845,0.0882,0.0412,0,328266,49,1997,1997,Relaxin' with cherry
['Kid Loco'],[768241],0.553,0.659,0.46,183.815,-9.281,1,9,0.502,0.859,0.184,0.0613,0,242800,53,1997,1997,A grand love theme
['Moby'],[477116],0.602,0.936,0.381,124.182,-4.222,1,11,0.00027,0.906,0.277,0.0455,0,203333,42,1997,7/3/1997,James Bond Theme - Moby's Re-version
['Moodymann'],[587631],0.686,0.634,0.0782,119.934,-10.287,0,2,0.192,0.858,0.152,0.0559,1,485307,46,1997,11/14/1997,I Can't Kick This Feeling When It Hits
['Propellerheads'],[363327],0.559,0.931,0.49,127.827,-8.627,1,1,7.13E-06,0.849,0.179,0.0462,0,244400,44,1997,1/1/1997,Spybreak! - Short One
['Smoke City'],[31823],0.685,0.626,0.521,81.769,-7.809,1,6,0.812,0.0346,0.091,0.204,0,406000,52,1997,8/25/1997,Underwater Love
['Squarepusher'],[158849],0.499,0.82,0.598,161.449,-8.835,0,5,0.0756,0.869,0.0849,0.0541,0,397133,43,1997,1997,Beep Street
['The Chemical Brothers'],[67631],0.558,0.982,0.69,109.369,-3.125,0,10,0.0227,0.522,0.117,0.063,0,313667,48,1997,1/1/1997,Block Rockin' Beats
['The Chemical Brothers'],[67631],0.446,0.995,0.248,135.041,-1.169,1,6,0.000738,0.13,0.354,0.223,0,328733,46,1997,1/1/1997,Setting Sun
['The Chemical Brothers'],[67631],0.472,0.691,0.516,101.61,-6.58,1,2,0.552,0.554,0.138,0.043,0,416867,43,1997,1/1/1997,Where Do I Begin
['The Crystal Method'],[136124],0.464,0.579,0.14,171.752,-9.136,1,5,0.281,0.827,0.0992,0.0596,0,329733,36,1997,1/1/1997,High Roller
['The Crystal Method'],[136124],0.545,0.971,0.35,125.035,-9.097,1,5,0.00113,0.891,0.0876,0.0567,0,372667,35,1997,1/1/1997,Keep Hope Alive
['The Crystal Method'],[136124],0.656,0.888,0.68,125.02,-7.137,0,10,0.0153,0.0369,0.227,0.0423,0,445000,41,1997,1/1/1997,Busy Child
['The Crystal Method'],[136124],0.337,0.91,0.152,120.002,-9.149,0,10,0.00123,0.377,0.654,0.0657,0,454227,39,1997,1/1/1997,Trip Like I Do
['The Prodigy'],[492162],0.663,0.975,0.405,120.043,-7.191,0,3,0.00781,0.77,0.076,0.0468,0,339907,49,1997,1997,Mindfields
['The Prodigy'],[492162],0.725,0.877,0.0977,105.919,-3.496,1,0,0.068,3.62E-05,0.09,0.0646,0,257600,50,1997,1997,Diesel Power
['The Prodigy'],[492162],0.704,0.99,0.242,125.011,-5.218,1,4,0.157,0.803,0.629,0.0813,1,316427,45,1997,1997,Funky ****
['The Prodigy'],[492162],0.672,0.989,0.156,125.998,-2.425,0,3,0.175,0.596,0.284,0.164,0,276387,39,1997,1997,Breathe (Zeds Dead Remix)
['The Prodigy'],[492162],0.679,0.822,0.32,130.036,-6.117,1,9,0.0091,0.871,0.0388,0.0498,0,334800,66,1997,1997,Breathe
['The Prodigy'],[492162],0.607,0.993,0.229,136.208,-4.511,0,10,0.00314,0.593,0.112,0.148,1,342733,64,1997,1997,Smack My **** Up
['The Prodigy'],[492162],0.534,0.946,0.379,141.517,-5.167,1,11,0.00339,0.442,0.164,0.0793,0,279800,64,1997,1997,Firestarter
['Various Artists'],[258947],0.538,0.697,0.936,171.853,-10.027,1,7,0.327,0,0.214,0.13,0,157173,60,1997,1997,Rockin' Robin-Bobby Day
['White Town'],[250798],0.815,0.605,0.795,102.643,-9.118,0,5,0.033,0.684,0.114,0.0368,0,259893,64,1997,2/24/1997,Your Woman
['808 State'],[921306],0.564,0.849,0.503,128.68,-8.352,1,8,0.00972,0.784,0.108,0.0595,0,233907,46,1998,5/18/1998,Pacific 707
['Air'],[607202],0.641,0.514,0.357,109.841,-10.925,1,5,0.216,0.0111,0.0883,0.028,0,241533,33,1998,1/14/1998,You Make It Easy
['Air'],[607202],0.504,0.513,0.309,129.873,-9.648,0,2,0.557,0.892,0.206,0.0309,0,190867,32,1998,1/14/1998,Le Voyage de P茅n茅lope
['Air'],[607202],0.449,0.675,0.277,116.759,-7.298,0,5,0.224,0.141,0.0779,0.035,0,154293,31,1998,1/14/1998,Remember
['Air'],[607202],0.468,0.332,0.141,129.807,-13.193,1,9,0.587,0.958,0.689,0.0268,0,340600,31,1998,1/14/1998,New Star in the Sky
['Air'],[607202],0.516,0.737,0.547,79.852,-8.189,0,6,0.436,0.678,0.392,0.0362,0,426614,50,1998,1/14/1998,La femme d'argent
['Air'],[607202],0.435,0.651,0.206,111.896,-6.152,1,0,0.00111,0.609,0.111,0.0288,0,298467,47,1998,1/14/1998,**** Boy
['Air'],[607202],0.327,0.426,0.169,93.949,-11.576,0,7,0.878,0.000997,0.18,0.027,0,268307,46,1998,1/14/1998,All I Need (feat. Beth Hirsch)
['Air'],[607202],0.516,0.739,0.256,109.837,-8.471,1,2,0.285,0.636,0.111,0.0292,0,226293,40,1998,1/14/1998,Kelly Watch the Stars
['Air'],[607202],0.128,0.445,0.165,65.514,-11.99,1,8,0.726,0.503,0.0888,0.0368,0,219040,39,1998,1/14/1998,"Ce matin-l脿 - From ""L'uomo in pi霉"""
['Air'],[607202],0.565,0.547,0.298,132.937,-11.107,0,11,0.0703,0.861,0.114,0.0302,0,256707,38,1998,1/14/1998,Talisman
['Amber'],[20919],0.609,0.88,0.389,126.981,-7.407,1,3,0.0405,0,0.284,0.0742,0,206773,50,1998,7/16/1998,If You Could Read My Mind
['Amon Tobin'],[24329],0.615,0.361,0.398,80.982,-14.696,1,6,0.0548,0.92,0.109,0.0356,0,282573,42,1998,6/1/1998,Nova
['Amon Tobin'],[24329],0.59,0.815,0.483,99.99,-8.308,0,5,0.0296,0.834,0.0992,0.0886,0,356240,42,1998,6/1/1998,Bridge
['Armand Van Helden'],[928160],0.772,0.682,0.868,129.978,-6.919,1,10,0.0461,0.00285,0.0672,0.0701,0,242333,56,1998,1/1/1998,You Don't Know Me (feat. Duane Harden) - Radio Edit
['Armand Van Helden'],[928160],0.788,0.714,0.883,129.953,-6.953,1,10,0.0206,0.0275,0.0667,0.0875,0,493560,44,1998,1/1/1998,You Don't Know Me (feat. Duane Harden)
['Boards of Canada'],[758999],0.0936,0.0204,0.291,80.879,-31.212,0,4,0.995,0.936,0.139,0.042,0,75627,43,1998,4/20/1998,Wildlife ********
['Boards of Canada'],[758999],0.825,0.467,0.249,96.012,-14.055,1,6,0.371,0.845,0.0594,0.0753,0,385520,44,1998,4/20/1998,An Eagle In Your Mind
['Boards of Canada'],[758999],0.567,0.754,0.0446,188.017,-13.227,1,6,0.185,0.887,0.11,0.0719,0,307880,43,1998,4/20/1998,Turquoise Hexagon Sun
['Boards of Canada'],[758999],0.913,0.429,0.428,100.01,-13.764,0,5,0.00629,0.868,0.0791,0.133,0,472520,43,1998,4/20/1998,Happy Cycling
['Boards of Canada'],[758999],0.683,0.83,0.576,200.14,-14.398,1,2,0.0175,0.843,0.0919,0.251,0,395480,41,1998,4/20/1998,Telephasic Workshop
['Boards of Canada'],[758999],0.754,0.725,0.649,109.618,-14.688,0,10,0.0204,0.799,0.104,0.0646,0,348347,40,1998,4/20/1998,Sixtyten
['Boards of Canada'],[758999],0.238,0.093,0.061,80.705,-25.475,1,6,0.967,0.617,0.127,0.0328,0,105627,40,1998,4/20/1998,The Color Of The Fire
['Boards of Canada'],[758999],0.853,0.318,0.412,93.097,-11.538,1,1,0.239,0.83,0.123,0.226,0,399493,40,1998,4/20/1998,Rue The Whirl
['Boards of Canada'],[758999],0.704,0.347,0.318,81.04,-27.351,0,4,0.345,0.827,0.257,0.0775,0,110413,39,1998,4/20/1998,Triangles & Rhombuses
['Boards of Canada'],[758999],0.401,0.0189,0.723,75.914,-30.354,0,3,0.99,0.924,0.115,0.0346,0,59293,39,1998,4/20/1998,Kaini Industries
['Boards of Canada'],[758999],0.268,0.103,0.325,125.608,-24.083,0,2,0.992,0.932,0.211,0.0468,0,95973,39,1998,4/20/1998,******
['Boards of Canada'],[758999],0.778,0.562,0.416,110.36,-14.082,1,1,0.0429,0.895,0.132,0.0884,0,367720,39,1998,4/20/1998,Pete Standing Alone
['Boards of Canada'],[758999],0.221,0.104,0.0364,106.376,-25.667,1,5,0.526,0.939,0.116,0.0367,0,265027,38,1998,4/20/1998,Open The Light
['Boards of Canada'],[758999],0.631,0.521,0.118,84.033,-10.312,0,4,0.0201,0.923,0.103,0.063,0,151520,55,1998,4/20/1998,Roygbiv
['Boards of Canada'],[758999],0.223,0.0138,0.0357,64.017,-32.843,0,5,0.937,0.916,0.13,0.0294,0,91707,49,1998,4/20/1998,Olson
['Boards of Canada'],[758999],0.708,0.507,0.74,168.781,-12.19,1,6,0.0157,0.865,0.103,0.145,0,358080,47,1998,4/20/1998,Aquarius
['DJ Shadow'],[949820],0.651,0.697,0.69,110.129,-6.797,0,8,0.00291,0.689,0.251,0.0312,0,265867,45,1998,1/1/1998,**** Donor - Extended Overhaul
['Dub Pistols'],[207360],0.808,0.869,0.959,123.545,-9.648,1,9,0.0181,0.0625,0.194,0.0709,0,214367,39,1998,1/1/1998,Cyclone
['Fatboy Slim'],[133719],0.68,0.958,0.766,101.814,-5.309,1,6,0.0279,0,0.139,0.0922,1,332653,41,1998,7/14/1998,Body Movin'
['Fatboy Slim'],[133719],0.572,0.862,0.111,124.708,-8.065,1,7,0.0127,0.388,0.674,0.101,0,387707,52,1998,1/1/1998,"Right Here, Right Now"
['Fatboy Slim'],[133719],0.665,0.991,0.0676,152.596,-6.725,1,7,0.0117,0.00392,0.339,0.256,0,413880,52,1998,1/1/1998,The Rockafeller ****
['Fatboy Slim'],[133719],0.602,0.893,0.528,109.716,-8.641,1,1,0.0957,0.27,0.171,0.0483,0,323240,48,1998,1/1/1998,Praise You
['Fatboy Slim'],[133719],0.572,0.987,0.126,152.636,-6.259,1,7,0.00476,0.00679,0.348,0.281,0,241467,44,1998,1/1/1998,The Rockafeller **** - Short Edit
['Freestyle'],[196370],0.655,0.348,0.0641,120.011,-12.091,1,4,0.176,0,0.161,0.0356,0,289267,63,1998,9/26/1998,Before I Let You Go
['Freestyle'],[196370],0.725,0.332,0.46,106.157,-9.124,1,0,0.505,0,0.0888,0.0347,0,275907,58,1998,9/26/1998,So Slow
['Lo Fidelity Allstars'],[827859],0.663,0.868,0.348,100.481,-9.624,0,10,0.0399,3.43E-05,0.0485,0.112,1,339213,43,1998,9/23/1998,Battleflag (feat. Pigeonhed)
['M People'],[177454],0.899,0.857,0.961,125.073,-6.128,0,0,0.0499,0.0299,0.112,0.037,0,215533,63,1998,10/29/1998,Moving on Up
['Massive Attack'],[378288],0.727,0.666,0.564,129.995,-9.777,1,8,0.0371,0.128,0.157,0.0334,0,356267,47,1998,1/1/1998,Man Next Door
['Massive Attack'],[378288],0.648,0.586,0.394,98.015,-11.66,0,9,0.0556,0.75,0.133,0.0284,0,356800,45,1998,1/1/1998,Mezzanine
['Massive Attack'],[378288],0.546,0.749,0.136,95.304,-8.345,0,1,0.0109,0.378,0.0854,0.0371,0,492267,43,1998,1/1/1998,Group Four
['Massive Attack'],[378288],0.615,0.419,0.216,76.997,-8.8,0,11,0.0173,0.497,0.135,0.0395,0,330773,69,1998,1/1/1998,Teardrop
['Massive Attack'],[378288],0.714,0.309,0.0671,107.346,-10.796,1,7,0.0157,0.807,0.0777,0.0291,0,379533,62,1998,1/1/1998,Angel
['Massive Attack'],[378288],0.56,0.455,0.44,168.081,-11.221,0,1,0.00575,0.757,0.219,0.0304,0,381667,53,1998,1/1/1998,Black Milk
['Massive Attack'],[378288],0.646,0.602,0.662,131.994,-11.316,0,5,0.0351,0.819,0.0635,0.0281,0,366893,52,1998,1/1/1998,Dissolved ****
['Massive Attack'],[378288],0.365,0.806,0.388,167.383,-8.948,1,8,0.0518,0.52,0.135,0.0849,0,357133,52,1998,1/1/1998,Inertia Creeps
['Massive Attack'],[378288],0.521,0.892,0.299,164.049,-6.905,0,10,0.0242,0.681,0.0667,0.115,0,298827,50,1998,1/1/1998,Risingson
['Massive Attack'],[378288],0.705,0.21,0.474,123.961,-14.007,0,5,0.555,0.88,0.111,0.0288,0,251200,47,1998,1/1/1998,Exchange
['Morcheeba'],[597736],0.615,0.526,0.383,155.972,-7.503,1,0,0.176,0.0128,0.127,0.0284,0,264840,33,1998,3/13/1998,Part of the Process
['Morcheeba'],[597736],0.439,0.72,0.255,161.953,-8.42,1,7,0.00123,0.117,0.116,0.044,0,276560,32,1998,3/13/1998,Blindfold
['Morcheeba'],[597736],0.538,0.742,0.273,150.029,-7.924,0,11,0.0188,0.09,0.0749,0.038,0,348053,43,1998,3/13/1998,The Sea
['Morcheeba'],[597736],0.549,0.805,0.289,150.234,-6.779,1,0,0.0506,0.649,0.0762,0.0917,1,360907,38,1998,3/13/1998,Big Calm
['Paul van Dyk'],[752945],0.451,0.925,0.436,137,-7.481,1,2,0.000241,0.85,0.119,0.0398,0,210960,51,1998,1998,**** - Paul van Dyk Remix
['Scooter'],[253076],0.53,0.994,0.68,139.992,-9.629,0,2,0.000592,0.00708,0.364,0.0613,0,227000,60,1998,7/20/1998,How Much Is The Fish?
['The Orb'],[891575],0.672,0.798,0.617,105.016,-10.555,0,6,0.0218,0.288,0.731,0.05,0,250867,37,1998,1/1/1998,Little Fluffy Clouds - Dance Mix *
['Various Artists'],[258947],0.192,0.128,0.0488,96.51,-22.898,0,4,0.698,0.392,0.0771,0.0412,0,245333,38,1998,1/1/1998,The Reprimand - The Prince Of Egypt/Soundtrack Version
['Various Artists'],[258947],0.126,0.227,0.0544,72.411,-19.871,1,2,0.723,0.826,0.123,0.0408,0,311333,38,1998,1/1/1998,Red Sea - The Prince Of Egypt/Soundtrack Version
['Various Artists'],[258947],0.168,0.0339,0.0562,85.37,-33.196,0,10,0.769,0.93,0.111,0.0387,0,67693,37,1998,1/1/1998,Death Of The First Born - The Prince Of Egypt/Soundtrack Version
['Various Artists'],[258947],0.315,0.055,0.272,115.89,-30.308,1,0,0.898,0.977,0.119,0.0381,0,60800,37,1998,1/1/1998,Following Tzipporah - The Prince Of Egypt/Soundtrack Version
['Various Artists'],[258947],0.0918,0.0587,0.0362,86.515,-24.013,0,9,0.847,0.876,0.117,0.0381,0,436667,43,1998,1/1/1998,The Burning Bush - The Prince Of Egypt/Soundtrack Version
['A*Teens'],[2960510],0.803,0.901,0.65,134.993,-4.275,1,4,0.00177,0.0117,0.0853,0.0328,0,223427,35,1999,1/1/1999,Mamma Mia
['Aim'],[604090],0.576,0.853,0.386,106.074,-7.206,0,1,0.00568,0.331,0.241,0.0394,0,344360,50,1999,1999,Cold Water Music
['Aim'],[604090],0.902,0.552,0.426,100.911,-7.958,0,9,0.036,0.0125,0.0705,0.16,0,248920,46,1999,1999,Ain't Got Time to Waste
['Aim'],[604090],0.922,0.701,0.54,101.996,-6.679,0,4,0.0128,0.000822,0.0941,0.0868,0,245947,52,1999,1999,The Force
['Air'],[607202],0.595,0.557,0.396,179.798,-11.903,0,2,0.351,0.81,0.0468,0.0912,0,359600,43,1999,8/24/1999,Modular Mix
['Aphex Twin'],[493848],0.698,0.789,0.492,123.016,-4.936,1,8,0.132,0.0091,0.366,0.163,0,368400,55,1999,3/22/1999,Windowlicker
['ATB'],[923063],0.672,0.941,0.754,130.218,-6.427,0,9,0.0276,0.926,0.149,0.0494,0,193880,64,1999,4/26/1999,9Pm (Till I Come)
['ATB'],[923063],0.711,0.937,0.57,134.21,-5.314,1,10,0.146,0.763,0.324,0.0351,0,221160,56,1999,4/26/1999,Don't Stop
['Cassius'],[193444],0.828,0.769,0.73,133.055,-10.409,1,6,0.000141,0.741,0.184,0.0828,0,277800,52,1999,1999,Feeling for You
['Cassius'],[193444],0.817,0.812,0.77,127.073,-9.073,0,9,0.000431,0.0601,0.0589,0.288,0,221733,58,1999,1999,******* **** (Radio Edit)
['DJ Shadow'],[949820],0.797,0.983,0.374,99.096,-6.35,1,6,0.0346,0.36,0.316,0.166,0,241933,45,1999,10/19/1999,Holy Calamity [Bear Witness II]
['Moby'],[477116],0.655,0.862,0.355,107.991,-8.082,0,6,0.000929,0.555,0.151,0.0445,0,216440,39,1999,5/17/1999,Bodyrock
['Moby'],[477116],0.521,0.338,0.232,83.817,-13.415,0,4,0.404,0.814,0.0908,0.0328,0,205573,39,1999,5/17/1999,Everloving
['Moby'],[477116],0.797,0.297,0.232,92.002,-11.122,0,9,0.653,0.902,0.106,0.0533,0,362667,38,1999,5/17/1999,Whispering Wind (B-Sides)
['Moby'],[477116],0.552,0.256,0.0399,95.028,-17.753,1,2,0.843,0.918,0.106,0.0306,0,288600,36,1999,5/17/1999,Inside
['Moby'],[477116],0.523,0.448,0.574,170.003,-10.116,1,7,0.0115,0.947,0.0896,0.0408,0,180267,35,1999,5/17/1999,Rushing
['Moby'],[477116],0.664,0.74,0.576,93.988,-6.806,1,7,0.00197,0.0415,0.259,0.0623,0,239400,35,1999,5/17/1999,Find My Baby
['Moby'],[477116],0.252,0.364,0.0749,96.579,-11.373,1,2,0.5,0.974,0.621,0.0277,0,309674,34,1999,5/17/1999,Memory Gospel (B-Sides)
['Moby'],[477116],0.297,0.637,0.332,94.73,-7.926,0,0,0.0014,0.18,0.247,0.0336,0,241173,55,1999,5/17/1999,Porcelain
['Moby'],[477116],0.686,0.61,0.766,80.567,-5.902,1,7,0.19,0.000931,0.071,0.0262,0,206293,51,1999,5/17/1999,Flower (B-Sides)
['Moby'],[477116],0.681,0.653,0.656,107.988,-7.891,0,3,0.046,0.0513,0.276,0.0328,0,253760,50,1999,5/17/1999,Natural *****
['Moby'],[477116],0.598,0.624,0.0451,98.004,-6.923,1,7,0.00107,0.0795,0.0826,0.0332,0,264827,46,1999,5/17/1999,Why Does My Heart Feel So Bad?
['Moby'],[477116],0.824,0.688,0.745,102.108,-8.573,1,8,0.13,0.225,0.0672,0.0331,0,209493,46,1999,5/17/1999,Honey
['Moby'],[477116],0.768,0.604,0.537,96.948,-9.589,1,11,0.297,0.000274,0.189,0.1,0,225133,41,1999,5/17/1999,Run On
['Moby'],[477116],0.61,0.723,0.45,97.147,-7.572,1,4,0.0103,0.0447,0.0748,0.0422,0,229733,40,1999,5/17/1999,South Side
['Mr. Scruff'],[518937],0.761,0.768,0.818,123.324,-7.586,1,7,0.00347,0.755,0.519,0.0483,0,454600,52,1999,1999,Get A Move On!
['Nightmares on Wax'],[869417],0.556,0.291,0.0387,94.635,-14.709,1,8,0.245,0.881,0.247,0.0311,0,380627,52,1999,4/12/1999,Les Nuits
['Nightmares on Wax'],[869417],0.675,0.496,0.885,80.958,-14.236,0,1,0.246,0.888,0.155,0.0622,0,381173,47,1999,4/12/1999,Morse
