id,direct_influence_num,indirect_influence_num,different_genre_num,max_year_period,influencer_active_start,score,main_genre
823482,1,8,8,30,1960,0.035807244,Reggae
278644,1,0,0,0,1960,0,Stage & Screen
280445,5,156,73,40,1960,0.054052471,R&B;
278575,11,164,84,10,1960,0.033819471,Country
234374,1,0,0,0,1960,0,Jazz
805661,20,406,0,40,1960,0.056532704,Pop/Rock
565634,10,59,16,50,1960,0.059614021,Latin
768231,4,1,0,0,1960,0.003176005,Pop/Rock
764890,5,152,152,30,1960,0.062004778,Country
90389,1,0,0,0,1960,0,Jazz
926548,50,1284,4,50,1960,0.106660958,Pop/Rock
94224,19,342,148,50,1960,0.08096482,R&B;
86826,4,84,59,30,1960,0.041249456,Pop/Rock
772526,15,515,397,50,1960,0.141165875,R&B;
772567,22,707,0,30,1960,0.0583501,Pop/Rock
101946,35,508,104,40,1960,0.074952743,R&B;
91879,3,24,0,10,1960,0.012446372,Latin
110564,1,0,0,0,1960,0,Latin
152312,13,83,26,30,1960,0.039380694,Pop/Rock
104388,2,2,2,30,1960,0.035720532,Jazz
128585,7,84,47,30,1960,0.039970337,Reggae
130689,34,232,11,50,1960,0.069528309,Pop/Rock
130115,13,276,205,30,1960,0.078546882,Folk
113480,8,34,29,30,1960,0.037934398,Jazz
122381,1,0,0,0,1960,0,Pop/Rock
131178,12,118,111,30,1960,0.053034418,Country
107877,6,118,110,50,1960,0.069128264,R&B;
85776,12,222,0,50,1960,0.061111694,Pop/Rock
204386,53,479,113,50,1960,0.092872868,Pop/Rock
809334,6,164,164,40,1960,0.07198514,Jazz
809357,3,4,4,0,1960,0.002526005,Jazz
216846,11,67,1,40,1960,0.048606642,Pop/Rock
213212,10,110,37,40,1960,0.050320167,Pop/Rock
177060,35,355,44,50,1960,0.073388737,Pop/Rock
809058,1,24,0,30,1960,0.035720046,Pop/Rock
189641,1,9,9,50,1960,0.058230669,Electronic
814340,2,1,1,0,1960,0.001113846,Vocal
232701,7,108,2,40,1960,0.048122611,Country
240865,45,807,14,20,1960,0.069995721,Pop/Rock
228266,8,139,0,40,1960,0.048557298,Pop/Rock
680065,1,1,0,0,1960,5.77E-05,Pop/Rock
840102,25,657,102,40,1960,0.074109526,Pop/Rock
324854,6,49,0,50,1960,0.058629756,R&B;
328288,10,72,19,40,1960,0.048898284,Pop/Rock
845468,9,40,36,20,1960,0.028399544,Country
337271,5,34,14,40,1960,0.047680565,Country
850161,1,29,0,10,1960,0.012290523,R&B;
850692,14,222,1,40,1960,0.050997214,Pop/Rock
848034,9,40,40,50,1960,0.060630809,Pop/Rock
849246,4,41,13,20,1960,0.024853823,Pop/Rock
31022,4,31,0,40,1960,0.047273315,Pop/Rock
354105,201,4327,813,50,1960,0.417261718,Pop/Rock
347639,1,0,0,0,1960,0,Pop/Rock
350840,18,189,148,40,1960,0.071001437,Pop/Rock
351842,3,36,9,40,1960,0.047349107,R&B;
295276,35,832,649,30,1960,0.208738331,Reggae
352524,1,3,0,10,1960,0.01216942,Blues
129761,14,110,32,50,1960,0.061531602,Pop/Rock
117990,3,20,10,40,1960,0.047320521,Latin
149515,10,36,0,20,1960,0.026019722,Pop/Rock
804559,8,12,1,0,1960,0.007442024,Jazz
210323,9,166,65,10,1960,0.028102009,R&B;
808214,7,40,15,50,1960,0.059016718,Pop/Rock
806822,2,136,0,40,1960,0.047843228,Pop/Rock
757335,2,4,4,30,1960,0.035750195,Classical
224638,14,268,5,30,1960,0.041491724,Pop/Rock
216294,1,0,0,0,1960,0,Jazz
811622,8,51,22,50,1960,0.059473399,Pop/Rock
226331,5,66,8,50,1960,0.058713174,Pop/Rock
224294,9,105,18,40,1960,0.048882724,Pop/Rock
190021,19,307,97,50,1960,0.071896135,Reggae
192260,5,18,0,20,1960,0.024501721,Jazz
196969,17,196,184,30,1960,0.072987176,Folk
238506,3,22,22,10,1960,0.014477769,Blues
223701,10,33,14,30,1960,0.037445135,Jazz
814751,25,132,76,50,1960,0.069149608,Pop/Rock
192925,6,252,243,10,1960,0.081396835,Folk
814852,6,86,1,40,1960,0.047800104,Pop/Rock
812480,1,9,9,30,1960,0.035838452,Folk
255733,2,6,0,30,1960,0.035712103,Pop/Rock
239961,11,1505,0,50,1960,0.102461752,Pop/Rock
203639,4,38,0,20,1960,0.024424014,Pop/Rock
819983,17,73,73,50,1960,0.065745274,Blues
253861,1,0,0,0,1960,0,Pop/Rock
270491,116,1238,366,50,1960,0.193119393,Pop/Rock
265440,6,42,16,40,1960,0.047912952,Pop/Rock
271113,10,59,59,50,1960,0.062533859,Vocal
822874,2,22,0,50,1960,0.058180525,Latin
292876,1,0,0,0,1960,0,Latin
240252,10,33,0,40,1960,0.048211257,Latin
246611,73,833,10,40,1960,0.100825298,Pop/Rock
249420,3,48,35,50,1960,0.059608316,Folk
102985,16,74,74,40,1960,0.055817335,Vocal
836312,7,201,156,30,1960,0.063778665,Reggae
354158,2,15,0,40,1960,0.047078288,Pop/Rock
297849,2,15,0,30,1960,0.035731691,Pop/Rock
299882,10,219,198,40,1960,0.081214936,Folk
765900,1,9,0,40,1960,0.04702232,Pop/Rock
79392,5,29,4,30,1960,0.036101294,Religious
66570,13,66,60,40,1960,0.053074227,Jazz
98278,1,0,0,0,1960,0,Pop/Rock
767068,15,176,0,50,1960,0.061295007,Pop/Rock
75295,16,144,9,50,1960,0.061390232,Reggae
80118,9,162,16,40,1960,0.049357344,Pop/Rock
103162,5,29,0,40,1960,0.047370045,R&B;
76057,50,570,8,50,1960,0.084548299,Pop/Rock
90169,1,9,0,40,1960,0.04702232,R&B;
771297,4,123,119,20,1960,0.046761657,International
93322,26,248,143,30,1960,0.066567842,Reggae
376739,6,78,76,40,1960,0.053962065,Blues
777210,16,111,68,50,1960,0.065144384,R&B;
774588,27,114,48,40,1960,0.057433927,Country
104147,2,8,0,30,1960,0.035715868,Latin
106882,4,40,0,50,1960,0.058385606,R&B;
130402,5,127,16,30,1960,0.037261898,R&B;
132579,8,143,128,30,1960,0.056385207,Religious
137474,32,387,34,40,1960,0.062908485,Pop/Rock
139026,221,3151,170,50,1960,0.302420446,Pop/Rock
785380,48,697,516,40,1960,0.17940973,Reggae
814898,14,205,137,30,1960,0.060486754,R&B;
237517,14,198,198,50,1960,0.088437685,Country
226380,8,13,0,30,1960,0.036545569,Jazz
228444,3,5,1,40,1960,0.04712449,Jazz
235923,7,68,0,50,1960,0.058850279,Pop/Rock
45077,7,30,30,40,1960,0.04876973,Folk
243812,7,66,23,50,1960,0.059448127,R&B;
245760,9,90,0,40,1960,0.048317426,Jazz
208582,8,93,0,40,1960,0.048153683,Pop/Rock
255371,3,11,0,30,1960,0.035788489,Pop/Rock
834673,2,55,0,40,1960,0.047231966,R&B;
686897,31,316,222,50,1960,0.099776797,Pop/Rock
287917,7,5,0,40,1960,0.047573424,Pop/Rock
248885,1,7,0,30,1960,0.035675962,Latin
839369,3,57,57,40,1960,0.050986359,R&B;
313284,24,179,11,50,1960,0.064440156,Pop/Rock
829125,1,1,1,30,1960,0.035672211,R&B;
228058,1,1,1,40,1960,0.047013402,Jazz
230784,3,30,8,40,1960,0.047302666,Reggae
234325,47,440,87,50,1960,0.085399193,Country
830375,7,143,63,30,1960,0.042864233,R&B;
362922,1,8,0,30,1960,0.035677883,Latin
284939,1,0,0,0,1960,0,Latin
807121,2,75,0,20,1960,0.024518427,Pop/Rock
314600,33,690,6,30,1960,0.063163736,Pop/Rock
835894,1,8,0,40,1960,0.047020114,Pop/Rock
579458,8,16,10,50,1960,0.05893698,Classical
308625,1,1,0,0,1960,5.77E-05,Latin
321321,4,29,0,30,1960,0.035936765,Pop/Rock
169856,3,37,16,30,1960,0.036318139,Blues
804289,11,80,0,40,1960,0.048679824,Country
170369,39,270,93,50,1960,0.079062573,Pop/Rock
185669,2,16,0,30,1960,0.035734288,Country
185155,1,0,0,0,1960,0,R&B;
669015,8,112,18,30,1960,0.037728334,Folk
674262,1,0,0,0,1960,0,R&B;
674662,7,149,0,30,1960,0.037425915,Pop/Rock
674011,7,106,75,40,1960,0.054145458,Jazz
573978,7,31,26,50,1960,0.059436041,Reggae
954817,7,15,13,30,1960,0.036647577,Latin
573410,5,8,8,40,1960,0.047426467,International
35464,6,11,1,40,1960,0.047448785,Pop/Rock
651107,13,189,9,40,1960,0.050394757,Pop/Rock
167399,1,0,0,0,1960,0,Stage & Screen
312062,1,0,0,0,1960,0,Blues
384675,20,337,118,30,1960,0.06011597,R&B;
334101,4,43,28,40,1960,0.048316855,Reggae
396154,1,4,0,30,1960,0.035670702,R&B;
182598,64,1622,3,30,1960,0.118855485,Pop/Rock
868092,14,101,15,40,1960,0.049950326,Jazz
409670,9,95,8,40,1960,0.048470965,Pop/Rock
868456,6,92,3,30,1960,0.036637154,Country
406733,3,50,45,30,1960,0.038971998,Avant-Garde
410219,100,1107,390,50,1960,0.184972006,Country
451183,1,0,0,0,1960,0,Folk
887718,2,99,7,30,1960,0.036344385,R&B;
394449,6,102,102,40,1960,0.0584486,Folk
467203,101,802,334,50,1960,0.167958448,R&B;
885875,3,74,0,50,1960,0.05847047,Country
463435,6,68,0,40,1960,0.047677225,Pop/Rock
892823,17,163,0,40,1960,0.051174207,Pop/Rock
467853,4,17,0,30,1960,0.035897988,Pop/Rock
470588,1,6,0,40,1960,0.047015887,Pop/Rock
471156,7,85,0,40,1960,0.047931041,Country
485991,1,1,0,0,1960,5.77E-05,Latin
489520,16,109,84,40,1960,0.057545663,New Age
488859,4,29,0,40,1960,0.04726623,R&B;
489606,1,7,7,30,1960,0.035779008,Reggae
497132,13,100,94,40,1960,0.058300781,Latin
492521,1,0,0,0,1960,0,Pop/Rock
500889,32,418,23,50,1960,0.071901017,R&B;
496097,10,124,113,40,1960,0.061301711,International
569914,14,633,0,30,1960,0.052687201,Pop/Rock
477954,6,125,0,50,1960,0.059105767,Country
492670,2,10,0,30,1960,0.035719968,Comedy/Spoken
596126,29,841,0,30,1960,0.066751325,Pop/Rock
503913,18,299,0,30,1960,0.043680826,Pop/Rock
371530,1,5,5,30,1960,0.03573147,Latin
377891,8,221,0,20,1960,0.02828908,Pop/Rock
379125,148,1711,67,50,1960,0.191562458,Pop/Rock
398259,7,71,0,30,1960,0.036618553,Pop/Rock
332641,1,2,0,30,1960,0.035667616,Folk
336783,60,338,19,50,1960,0.087228071,Pop/Rock
866841,12,169,7,40,1960,0.049839716,Pop/Rock
868306,22,313,7,40,1960,0.05545752,Pop/Rock
414745,6,23,0,50,1960,0.058530585,Pop/Rock
355142,111,737,21,50,1960,0.13428678,Pop/Rock
450700,4,12,8,30,1960,0.036014937,Pop/Rock
391003,1,0,0,0,1960,0,Pop/Rock
377908,13,218,22,30,1960,0.040853678,Pop/Rock
457807,12,417,368,40,1960,0.128018285,R&B;
393031,2,12,0,40,1960,0.047070735,Pop/Rock
473554,9,78,8,40,1960,0.048352054,Pop/Rock
488378,15,75,75,40,1960,0.055670727,International
894827,10,96,90,30,1960,0.04791695,Vocal
414251,99,1566,894,50,1960,0.301060107,R&B;
424244,27,248,0,40,1960,0.056549201,Pop/Rock
3056,1,13,13,40,1960,0.047288625,R&B;
6855,2,5,0,30,1960,0.035710346,Latin
129775,48,637,310,20,1960,0.120999076,R&B;
792583,8,27,8,30,1960,0.036716497,Jazz
17937,1,0,0,0,1960,0,Vocal
16361,3,30,0,30,1960,0.035845859,Pop/Rock
750456,1,12,0,30,1960,0.035686408,Pop/Rock
31441,3,13,6,20,1960,0.024294338,New Age
35697,1,6,6,50,1960,0.058164246,R&B;
838559,8,74,54,10,1960,0.023478287,Folk
838195,12,271,93,20,1960,0.043926586,R&B;
1016154,1,1,1,30,1960,0.035672211,International
842351,9,77,2,30,1960,0.037115803,Pop/Rock
319945,2,1,0,50,1960,0.058125643,Pop/Rock
320845,7,72,11,40,1960,0.048041396,Pop/Rock
842611,6,38,8,20,1960,0.024964658,Pop/Rock
843607,12,418,5,20,1960,0.036004797,Pop/Rock
328014,35,596,415,40,1960,0.14816885,Reggae
274321,10,152,152,40,1960,0.069713344,Folk
330601,10,259,249,10,1960,0.083821018,Jazz
847880,2,7,2,30,1960,0.035728901,Religious
333634,20,525,452,40,1960,0.152960335,Folk
334243,1,1,0,40,1960,0.047006396,Pop/Rock
849672,13,91,89,40,1960,0.057401322,Classical
346336,142,2281,229,50,1960,0.220764599,Pop/Rock
851639,3,12,6,50,1960,0.058287746,Classical
297894,14,116,60,50,1960,0.063827463,Pop/Rock
852665,1,0,0,0,1960,0,Jazz
358532,2,15,9,30,1960,0.035890414,Jazz
359494,17,263,101,40,1960,0.06238921,Reggae
304401,17,320,0,20,1960,0.034749487,Pop/Rock
317417,10,125,0,30,1960,0.037816396,Pop/Rock
389213,6,54,54,50,1960,0.061428137,Blues
863774,1,12,12,40,1960,0.047253689,Folk
394806,35,346,33,50,1960,0.072553519,Pop/Rock
339490,7,90,18,40,1960,0.048417829,Pop/Rock
1211412,2,23,0,40,1960,0.047101141,Pop/Rock
887619,9,115,29,40,1960,0.049570158,Pop/Rock
327735,13,29,8,30,1960,0.038145824,Pop/Rock
472735,2,2,0,30,1960,0.035705581,Country
295415,9,28,0,30,1960,0.036823746,Comedy/Spoken
359016,11,171,10,30,1960,0.038889188,Pop/Rock
295545,14,220,220,30,1960,0.082127133,Folk
301404,2,0,0,40,1960,0.047046064,Pop/Rock
366164,13,116,32,40,1960,0.050712464,R&B;
359613,9,27,6,40,1960,0.048058697,Pop/Rock
300245,9,51,36,30,1960,0.038897138,Pop/Rock
208997,1,10,10,20,1960,0.024322259,Pop/Rock
807068,2,0,0,0,1960,0.001059241,Latin
173988,6,184,164,50,1960,0.079747835,Reggae
275130,2,21,0,40,1960,0.047095058,Pop/Rock
238440,20,201,47,40,1960,0.055179033,Pop/Rock
245133,3,12,0,40,1960,0.047132952,Comedy/Spoken
93632,8,89,28,30,1960,0.03819756,Pop/Rock
830538,20,145,1,20,1960,0.032460527,Pop/Rock
292915,18,188,8,40,1960,0.051943546,Pop/Rock
290072,35,294,19,50,1960,0.071108858,R&B;
247004,1,7,0,30,1960,0.035675962,Latin
831381,9,85,0,40,1960,0.048282172,Pop/Rock
293896,29,391,0,20,1960,0.044239382,Pop/Rock
245292,3,4,0,0,1960,0.0021305,Comedy/Spoken
1006765,6,26,13,50,1960,0.05877644,Pop/Rock
834466,10,195,16,20,1960,0.028848,Pop/Rock
254556,1,0,0,0,1960,0,Pop/Rock
307025,9,208,0,30,1960,0.038776252,Pop/Rock
275832,10,40,14,40,1960,0.048530668,Jazz
845625,9,93,20,30,1960,0.037889997,Pop/Rock
334740,13,180,0,50,1960,0.060846918,Country
337631,8,120,120,30,1960,0.054285643,Blues
852405,1,4,0,10,1960,0.012170794,R&B;
345168,10,42,42,50,1960,0.060960482,Jazz
345427,12,539,0,30,1960,0.048662267,Pop/Rock
296024,13,24,0,30,1960,0.038000676,Latin
364861,1,2,2,40,1960,0.04702431,Comedy/Spoken
302685,11,246,2,30,1960,0.040036761,R&B;
203008,33,202,13,40,1960,0.05940069,Pop/Rock
175708,12,73,10,30,1960,0.038111116,Pop/Rock
282709,25,537,445,20,1960,0.147837009,R&B;
286662,7,9,5,30,1960,0.036390093,Country
289177,9,159,0,30,1960,0.037995067,Pop/Rock
297702,14,118,0,40,1960,0.049764713,Pop/Rock
240081,11,180,8,40,1960,0.049751925,Pop/Rock
245019,13,81,72,50,1960,0.064674535,Folk
295756,32,295,128,50,1960,0.081235735,Pop/Rock
838524,5,37,0,50,1960,0.058468772,Pop/Rock
299471,19,281,10,40,1960,0.053762146,Pop/Rock
2330,5,55,55,20,1960,0.030783093,Easy Listening
20319,5,14,14,30,1960,0.036360323,Folk
750925,1,13,13,40,1960,0.047288625,R&B;
30925,4,21,17,30,1960,0.036404815,Jazz
29604,1,0,0,0,1960,0,Pop/Rock
752773,9,217,95,50,1960,0.068150567,R&B;
755494,25,664,123,40,1960,0.077693,Pop/Rock
37794,2,8,8,20,1960,0.02427022,Latin
749734,29,954,0,40,1960,0.077775949,Pop/Rock
28316,1,7,0,30,1960,0.035675962,Reggae
33161,67,1247,518,30,1960,0.195520163,R&B;
423267,30,798,0,30,1960,0.065527083,Pop/Rock
753685,23,417,44,20,1960,0.043890372,Pop/Rock
32807,1,4,0,30,1960,0.035670702,Blues
42993,5,41,1,30,1960,0.036116525,Pop/Rock
36402,1,9,0,20,1960,0.024066871,Pop/Rock
36987,3,9,6,30,1960,0.035863978,Jazz
8245,2,13,0,30,1960,0.03572675,Pop/Rock
746010,7,330,14,40,1960,0.051660991,Pop/Rock
745316,9,42,37,40,1960,0.049690111,Jazz
745241,9,140,10,40,1960,0.048919477,Pop/Rock
21334,6,2,0,30,1960,0.036139951,R&B;
21744,12,179,0,40,1960,0.049865372,Pop/Rock
22928,24,534,0,10,1960,0.040964874,Pop/Rock
751738,4,29,28,50,1960,0.059198886,R&B;
32366,9,105,105,50,1960,0.068641635,Folk
36537,3,5,0,30,1960,0.035776668,Pop/Rock
36645,3,0,0,30,1960,0.035769126,Jazz
43444,10,23,10,40,1960,0.048343288,Comedy/Spoken
36106,2,12,0,50,1960,0.058151742,Pop/Rock
37658,24,669,667,50,1960,0.211725405,Classical
45313,16,75,9,50,1960,0.060885675,Pop/Rock
756959,1,0,0,0,1960,0,Country
936190,19,253,68,40,1960,0.057889424,Pop/Rock
622805,138,1438,431,50,1960,0.224347641,R&B;
633079,3,19,0,40,1960,0.047151469,Pop/Rock
33560,7,145,0,30,1960,0.037372757,Pop/Rock
1190,5,65,0,50,1960,0.058595652,R&B;
5882,71,1508,1,50,1960,0.126777362,Pop/Rock
790604,4,32,27,40,1960,0.048209099,Blues
161830,1,0,0,0,1960,0,Latin
164093,8,205,0,40,1960,0.049354852,R&B;
136640,32,396,28,30,1960,0.05451641,Country
2411,34,265,161,40,1960,0.080613581,Electronic
20050,9,80,0,30,1960,0.037123813,Pop/Rock
27916,12,104,100,40,1960,0.059142654,R&B;
29909,6,116,0,20,1960,0.025617314,Pop/Rock
750519,34,607,583,20,1960,0.18731801,Avant-Garde
504928,20,353,0,40,1960,0.055357789,Pop/Rock
28772,16,197,114,30,1960,0.055658564,Pop/Rock
29067,10,131,0,20,1960,0.027049911,Pop/Rock
745964,53,420,88,50,1960,0.088791484,Pop/Rock
46120,5,214,0,30,1960,0.038140647,Pop/Rock
25047,2,4,0,20,1960,0.024096266,Pop/Rock
751019,39,772,0,40,1960,0.076048466,Pop/Rock
34094,11,264,32,40,1960,0.05211252,Pop/Rock
753963,10,127,19,50,1960,0.060169184,Pop/Rock
38490,82,1717,40,50,1960,0.142733999,Pop/Rock
41874,186,2955,89,50,1960,0.263344214,Pop/Rock
754032,615,11252,1148,50,1960,1,Pop/Rock
135032,20,286,0,20,1960,0.035440879,Pop/Rock
41899,5,108,0,10,1960,0.014331679,Pop/Rock
61534,5,170,0,20,1960,0.026398679,Pop/Rock
772191,10,109,0,40,1960,0.048670597,Pop/Rock
624504,2,21,0,30,1960,0.035748531,Pop/Rock
624215,3,142,21,50,1960,0.059484503,R&B;
628981,9,132,0,10,1960,0.01667853,Pop/Rock
631774,158,2414,43,50,1960,0.220933706,Pop/Rock
762990,1,9,0,30,1960,0.035679889,Pop/Rock
805332,4,39,0,20,1960,0.024429826,Pop/Rock
67406,14,126,104,20,1960,0.044973381,International
762731,7,105,23,40,1960,0.048777738,R&B;
774791,6,222,0,30,1960,0.038436363,Pop/Rock
764636,3,16,0,40,1960,0.047143164,Religious
784760,7,69,0,40,1960,0.047828234,Pop/Rock
110341,9,442,0,40,1960,0.054332197,Pop/Rock
137401,1,13,0,30,1960,0.035688749,Pop/Rock
146354,4,2,0,0,1960,0.003177686,Country
7448,11,106,30,40,1960,0.049987922,R&B;
818593,2,168,0,30,1960,0.037090828,Pop/Rock
788568,16,210,174,20,1960,0.065337775,Country
114342,74,1516,0,50,1960,0.128879125,Pop/Rock
138407,2,25,23,40,1960,0.047805054,R&B;
143494,10,106,97,40,1960,0.058212317,International
143367,1,0,0,0,1960,0,R&B;
145086,3,70,0,40,1960,0.047377425,Pop/Rock
178135,2,10,0,30,1960,0.035719968,Religious
135543,4,28,0,40,1960,0.04726278,Pop/Rock
758920,2,30,0,30,1960,0.035779459,Reggae
760977,3,13,7,30,1960,0.035896321,R&B;
194703,37,721,160,50,1960,0.097163691,Pop/Rock
67900,1,43,43,40,1960,0.049320185,R&B;
57209,9,92,0,40,1960,0.048331951,Pop/Rock
60476,1,6,0,30,1960,0.035674125,R&B;
183715,1,0,0,0,1960,0,Pop/Rock
763301,24,1219,3,20,1960,0.077141221,Pop/Rock
73383,5,51,0,50,1960,0.058527495,R&B;
73605,2,31,0,50,1960,0.058210549,Reggae
75665,1,11,0,30,1960,0.035684151,Pop/Rock
763611,5,168,0,50,1960,0.059385491,Pop/Rock
61480,11,143,1,30,1960,0.038322107,Pop/Rock
85448,11,97,8,30,1960,0.037939183,Reggae
87985,45,798,0,20,1960,0.069373063,Pop/Rock
74857,1,5,0,30,1960,0.035672372,Pop/Rock
768010,2,28,0,10,1960,0.012335146,Pop/Rock
99561,22,161,149,40,1960,0.072173731,Folk
97949,1,14,0,10,1960,0.012199037,Pop/Rock
69761,1,0,0,0,1960,0,International
71970,17,32,10,40,1960,0.050356724,R&B;
83013,32,313,105,40,1960,0.069812207,R&B;
86750,2,17,16,30,1960,0.036180494,Jazz
825168,1,0,0,0,1960,0,R&B;
100160,192,4071,0,50,1960,0.303870373,Pop/Rock
99888,1,8,0,30,1960,0.035677883,Pop/Rock
90018,2,29,29,40,1960,0.048181869,Jazz
771010,21,180,0,40,1960,0.052889596,Pop/Rock
52900,21,413,400,50,1960,0.141751685,Folk
59293,16,159,10,40,1960,0.050959362,Pop/Rock
51736,4,50,0,30,1960,0.03603363,R&B;
59655,7,89,0,0,1960,0.008165603,R&B;
376608,13,850,758,30,1960,0.230056318,R&B;
476645,1,48,0,30,1960,0.035823571,Reggae
890799,1,8,0,30,1960,0.035677883,Pop/Rock
474648,5,62,8,30,1960,0.036357817,Reggae
477377,6,83,0,0,1960,0.007136342,R&B;
402872,29,418,388,50,1960,0.140682766,R&B;
503668,2,27,27,20,1960,0.025820493,R&B;
478603,20,156,0,40,1960,0.052212022,Pop/Rock
404345,11,267,0,20,1960,0.030518493,Pop/Rock
404434,30,492,9,10,1960,0.043555369,Pop/Rock
405522,4,69,0,40,1960,0.047454662,Pop/Rock
483587,25,660,0,30,1960,0.057883047,Pop/Rock
469286,8,363,0,30,1960,0.042116479,Pop/Rock
3161008,1,0,0,0,1960,0,R&B;
328352,8,115,91,30,1960,0.047874874,Folk
892771,24,452,287,30,1960,0.105781828,R&B;
890724,1,0,0,0,1960,0,R&B;
891264,4,44,36,50,1960,0.059735735,Pop/Rock
406575,1,43,0,40,1960,0.047133956,Pop/Rock
893111,9,182,18,30,1960,0.03887249,Reggae
484145,13,110,1,40,1960,0.049420566,Pop/Rock
16835,1,68,68,50,1960,0.062551615,Blues
412134,4,77,38,10,1960,0.018495027,Reggae
489676,19,769,0,40,1960,0.067195854,Pop/Rock
338179,2,11,0,50,1960,0.058149129,Religious
493122,9,131,1,20,1960,0.026701985,Pop/Rock
417607,9,143,0,50,1960,0.059689705,Pop/Rock
897322,2,144,0,50,1960,0.058918843,Pop/Rock
424296,13,158,0,10,1960,0.019805462,Pop/Rock
502806,1,5,5,20,1960,0.024131007,R&B;
894465,319,6345,364,50,1960,0.50837141,Pop/Rock
896817,1,5,5,40,1960,0.047070168,Pop/Rock
500664,25,491,0,50,1960,0.069874055,Pop/Rock
418955,32,655,50,20,1960,0.058045743,Pop/Rock
897783,1,14,0,30,1960,0.035691174,Reggae
425105,29,466,154,10,1960,0.06632426,Reggae
899198,4,45,35,10,1960,0.017439793,Comedy/Spoken
428717,15,297,0,20,1960,0.033078598,Pop/Rock
900349,1,9,0,40,1960,0.04702232,R&B;
482600,5,71,0,20,1960,0.024848178,Pop/Rock
923618,12,353,0,30,1960,0.042831529,Pop/Rock
562304,116,3283,37,40,1960,0.224873242,Pop/Rock
567624,12,94,32,30,1960,0.039640793,R&B;
919928,3,37,0,20,1960,0.024293907,Reggae
569685,55,923,345,30,1960,0.141314253,R&B;
572106,5,75,0,50,1960,0.058650108,R&B;
919853,1,135,0,40,1960,0.047791156,Pop/Rock
7729,5,321,0,30,1960,0.040502521,Pop/Rock
573870,13,474,0,20,1960,0.038470672,Pop/Rock
564239,14,77,0,40,1960,0.049453976,Pop/Rock
920939,4,33,0,40,1960,0.047280646,R&B;
1292549,4,55,15,20,1960,0.025078683,Reggae
920117,4,55,44,20,1960,0.028622087,Pop/Rock
920101,4,45,1,0,1960,0.004116915,Pop/Rock
479548,1,15,0,30,1960,0.035693684,Reggae
572499,4,45,31,50,1960,0.059428608,R&B;
840402,181,4384,166,40,1960,0.319698347,Pop/Rock
923432,15,287,200,30,1960,0.077793167,Reggae
582024,5,38,0,40,1960,0.047403898,Pop/Rock
482572,1,24,0,50,1960,0.05814077,Pop/Rock
482787,8,117,24,50,1960,0.059968804,R&B;
577627,149,4037,1,40,1960,0.274293237,Pop/Rock
489303,105,2754,8,20,1960,0.190801939,Pop/Rock
923801,2,23,1,10,1960,0.012305674,Pop/Rock
692251,3,48,0,20,1960,0.024363596,Pop/Rock
582313,55,562,16,50,1960,0.08775556,Pop/Rock
925181,14,342,0,20,1960,0.034030978,Pop/Rock
925450,1,23,0,40,1960,0.047059667,Pop/Rock
595101,25,466,40,20,1960,0.046194467,Pop/Rock
505532,31,416,50,30,1960,0.056202788,Pop/Rock
930722,1,32,0,40,1960,0.04709005,Pop/Rock
936425,28,362,94,50,1960,0.075469856,Pop/Rock
609396,8,58,0,30,1960,0.036737468,Pop/Rock
617370,2,12,12,40,1960,0.047295333,R&B;
934721,24,561,490,50,1960,0.167051433,Folk
517264,7,83,55,40,1960,0.051350311,Folk
934350,2,7,0,20,1960,0.024101043,Jazz
515628,16,155,54,40,1960,0.053960378,Country
932858,8,70,70,40,1960,0.053341289,International
933568,1,6,0,30,1960,0.035674125,Pop/Rock
520975,7,40,0,20,1960,0.025060703,Pop/Rock
744265,7,52,19,50,1960,0.059210623,Pop/Rock
791318,7,18,0,10,1960,0.013776446,Jazz
790988,33,401,231,30,1960,0.09323513,Reggae
13393,7,61,25,50,1960,0.059516292,R&B;
744796,30,125,101,50,1960,0.074393846,Folk
12472,23,377,8,40,1960,0.057196847,Pop/Rock
809999,10,267,0,30,1960,0.040190285,Pop/Rock
835648,11,176,0,20,1960,0.028263789,Pop/Rock
178014,24,116,8,40,1960,0.053669366,Reggae
257544,14,406,0,40,1960,0.054578846,Pop/Rock
838241,13,89,0,40,1960,0.049251104,Pop/Rock
840000,13,31,28,30,1960,0.039230508,Electronic
311674,22,936,0,20,1960,0.062550126,Pop/Rock
99104,8,8,8,50,1960,0.058870914,Folk
842269,10,89,0,40,1960,0.048515951,Country
197424,4,10,0,40,1960,0.047211204,Latin
806991,1,20,20,10,1960,0.013962267,Vocal
816900,9,188,2,40,1960,0.049326179,Pop/Rock
686577,7,50,24,50,1960,0.059415997,Latin
580485,2,4,0,40,1960,0.047053303,R&B;
684830,7,52,18,50,1960,0.059172627,R&B;
674873,14,426,0,20,1960,0.036989358,Pop/Rock
680003,6,9,0,30,1960,0.036152378,Jazz
685647,43,646,24,20,1960,0.063183936,Pop/Rock
521704,10,213,9,40,1960,0.049996018,Pop/Rock
919282,2,27,0,20,1970,0.044670902,Pop/Rock
502163,15,201,16,10,1970,0.049808813,Pop/Rock
902138,5,36,0,30,1970,0.059229989,Pop/Rock
918400,8,89,4,30,1970,0.061478979,Pop/Rock
922728,26,221,8,40,1970,0.091086893,Pop/Rock
574772,65,753,0,30,1970,0.160189319,Pop/Rock
