,id,name,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
322,279308,Lila McCann,0.6315,0.85,0.562,107.4065,-5.9435,1,7,0.06235,0.0,0.2205,0.02855,248580.0,38.5,4
323,11242,Sheb Wooley,0.643,0.617,0.8809999999999999,157.748,-5.006,1,9,0.823,0.0,0.33,0.0801,137960.0,39.0,2
324,348884,Ray Stevens,0.5808,0.5561,0.7198,119.3696,-12.7507,1,0,0.4048,9.95e-05,0.48205,0.11417999999999999,207698.5,32.4,20
325,327130,Jerry Douglas,0.47244444399999996,0.526333333,0.787333333,126.8732222,-14.62766667,1,9,0.434555556,0.528661578,0.20268888899999998,0.033022222000000004,238555.3333,30.11111111,9
326,397156,Randy Scruggs,0.9059999999999999,0.6,0.9570000000000001,92.98700000000001,-4.966,0,5,0.157,0.0,0.069,0.0893,194212.0,35.0,2
327,788568,The Dillards,0.4345,0.659833333,0.8427916670000001,139.61975,-12.49845833,1,9,0.34571666700000003,0.332214817,0.43842083299999995,0.0857,154421.5833,20.625,48
328,801762,Floyd Cramer,0.45777272700000005,0.32490909100000004,0.589136364,114.8581364,-13.37886364,1,0,0.6792363640000001,0.501584091,0.18457727300000001,0.0312,144468.5455,21.22727273,44
329,340527,Raul Malo,0.6629999999999999,0.40700000000000003,0.62,103.291,-12.064,1,7,0.517,5.82e-06,0.151,0.0253,181667.0,35.0,1
330,156950,Chad Brock,0.6829999999999999,0.632,0.5055,112.6445,-6.7855,1,7,0.01399,3.4200000000000005e-05,0.0814,0.0321,216280.0,39.0,4
331,2795282,Cole Swindell,0.5120434779999999,0.7494782609999999,0.459565217,116.69882609999999,-4.343782609,1,11,0.146237391,3.38e-06,0.1752,0.035956522000000005,197630.6522,60.69565217,23
332,803757,Gene Watson,0.572888889,0.365555556,0.626222222,125.40566670000001,-15.05611111,1,4,0.43222222200000004,0.000187778,0.161655556,0.030766667,185068.1111,30.44444444,18
333,1456229,Josh Ward,0.541666667,0.556,0.365,131.36566670000002,-6.920333332999999,1,3,0.1964,6.01e-06,0.163,0.030533333,245919.6667,47.66666667,6
334,2336424,Curtis Grimes,0.595,0.635,0.78,77.962,-6.247999999999999,1,1,0.217,0.0,0.195,0.0303,239373.0,48.0,2
335,3397785,Jon Langston,0.4715,0.7205,0.4755,124.57325,-4.80875,1,6,0.10019625,0.00014525,0.18525,0.04275,211940.0,58.75,8
336,662642,Hal Ketchum,0.56225,0.58525,0.75175,147.4395,-6.876,1,9,0.4655,1.18e-05,0.1489,0.02765,212710.25,44.25,8
337,189701,Jean Shepard,0.621,0.283666667,0.633,117.79533329999998,-10.168,1,0,0.780333333,3.929999999999999e-05,0.146333333,0.030333332999999997,148987.0,18.0,3
338,57923,Bill Anderson,0.7020000000000001,0.39799999999999996,0.7365,136.4075,-14.1885,1,5,0.2202,2.34e-05,0.19399999999999998,0.0511,189986.5,29.5,4
339,172770,Carl Butler,0.5255,0.2345,0.563,119.8925,-11.4485,1,7,0.882,8.7e-07,0.09735,0.03055,170827.0,32.0,4
340,523661,Stonewall Jackson,0.593952381,0.45966666700000003,0.7219523809999999,124.8931429,-10.17542857,1,4,0.612,2.05e-06,0.151909524,0.033428571000000004,154248.1429,21.57142857,42
341,1061504,Frankie Miller,0.673666667,0.379666667,0.655,113.325,-13.174000000000001,1,6,0.325333333,0.000177077,0.089033333,0.0331,195780.3333,37.33333333,6
342,1781875,Moe Bandy & Joe Stampley,0.559666667,0.5063333329999999,0.601666667,82.316,-11.267000000000001,1,1,0.677,6.11e-06,0.28300000000000003,0.040866667,170742.3333,26.66666667,6
343,632233,Eric Church,0.591390244,0.6734569109999999,0.627739837,113.52507320000001,-7.422138211,1,0,0.19364383699999999,0.005059664,0.181405691,0.039795122,223260.6585,54.11382114,123
344,3115003,The Cadillac Three,0.419,0.7440000000000001,0.332,136.77200000000002,-4.303999999999999,1,7,0.10800000000000001,0.0,0.168,0.0344,178587.0,51.0,2
345,579823,Holly Dunn,0.5870000000000001,0.376333333,0.6203333329999999,100.7026667,-9.664333333,1,2,0.376066667,4.0700000000000003e-07,0.129333333,0.029233332999999997,192235.6667,40.66666667,6
346,269390,Homer & Jethro,0.6415,0.4015,0.7455,125.085,-11.627,1,4,0.5795,4.13e-06,0.21855,0.09245,147987.0,20.0,4
347,222601,Hot Rize,0.591,0.381333333,0.763,143.85299999999998,-15.17,1,0,0.668666667,0.0005286000000000001,0.17306666699999998,0.036566667000000004,176484.3333,27.0,6
348,860996,Corb Lund,0.6898,0.6592,0.7788,121.2738,-9.5078,1,7,0.26364,0.000169042,0.29018,0.06216,229309.4,42.8,10
349,314576,Mary Gauthier,0.583,0.262,0.332,76.028,-11.139000000000001,1,9,0.8109999999999999,0.000563,0.0993,0.0281,350560.0,54.0,2
350,7031,Alison Krauss & Union Station,0.491875,0.3375,0.479125,153.110625,-11.837375,1,3,0.732375,0.023277983,0.1240875,0.0332875,218415.0,42.375,16
351,326096,Jerry Byrd,0.5662,0.26432,0.471466667,93.48299999999999,-15.00193333,1,10,0.849266667,0.41015740000000006,0.154746667,0.097733333,193488.0,21.13333333,15
352,134761,Pat Green,0.5536363639999999,0.766636364,0.592818182,139.3720909,-5.369363636,1,7,0.132345455,0.000189958,0.279454545,0.040536364,246226.5455,42.09090909,22
353,36849,Sonny James,0.47016666700000004,0.3665,0.4955,107.3075,-10.9675,1,10,0.7305,0.000125467,0.135833333,0.035933333,150322.3333,18.0,12
354,344332,Jim Ed Brown,0.506285714,0.39585714299999997,0.6735714290000001,109.1811429,-10.98814286,1,9,0.787,1.3000000000000001e-05,0.204342857,0.037114286,155714.2857,37.42857143,7
355,296402,Jimmy Bryant,0.7145,0.62575,0.83525,114.77875,-10.37675,1,7,0.43875,0.42575,0.1226,0.0351,125333.5,9.75,4
356,808003,Jamie O'Neal,0.489,0.7323333329999999,0.49200000000000005,175.2246667,-5.159666667,1,11,0.189033333,0.0,0.163533333,0.0619,213381.6667,42.0,6
357,787960,Joe Diffie,0.6476666670000001,0.6878333329999999,0.647166667,129.90429170000002,-7.914972222,1,7,0.29000388899999996,0.000187717,0.20783611100000002,0.036311111,217658.4861,40.93055556,72
358,141256,Joe Maphis,0.528125,0.85175,0.9655,137.9205,-7.23375,1,9,0.288625,0.86175,0.38225,0.0388625,143363.25,6.625,8
359,216586,John Conlee,0.6575,0.515125,0.544625,108.530875,-10.855125,1,7,0.436875,2.37e-06,0.27775,0.0433625,184460.0,40.875,16
360,89873,Chris Knight,0.5589999999999999,0.482875,0.403375,117.350875,-8.124875,1,7,0.2521375,8.47e-05,0.1542875,0.0292875,251260.0,42.375,16
361,199229,Johnny Bond,0.6206666670000001,0.329333333,0.6366666670000001,130.56166670000002,-11.692,1,3,0.7283333329999999,0.022109999999999998,0.12683333300000002,0.043233333,141680.0,32.33333333,6
362,454240,Red Sovine,0.5215,0.45625,0.64675,128.5245,-14.05625,1,1,0.76825,6.33e-07,0.124225,0.2515,239132.0,40.25,8
363,646260,C.W. McCall,0.605,0.575181818,0.734363636,120.42136359999999,-15.17954545,1,7,0.712818182,0.000681682,0.113209091,0.19531818199999998,195828.0,36.36363636,22
364,959490,Dave Dudley,0.625,0.582666667,0.899,111.146,-11.08866667,1,7,0.711,0.009859523,0.254333333,0.044233333,142653.3333,41.33333333,6
365,409985,The Peasall Sisters,0.735,0.521,0.946,113.545,-12.161,1,1,0.655,0.024,0.207,0.0317,96133.0,42.0,2
366,2948162,Dallas Smith,0.632,0.872,0.33899999999999997,119.969,-4.242,1,6,0.14,0.0,0.131,0.0638,203213.0,62.0,2
367,3462371,Luke Combs,0.540234043,0.711808511,0.545691489,127.6866064,-5.938957447000001,1,6,0.177352979,1.3300000000000001e-05,0.18817234,0.043234043,211615.6277,67.25531915,94
368,3067310,Upchurch,0.7196129029999999,0.65616129,0.334516129,134.4392258,-7.711935484,1,1,0.147022903,3.15e-05,0.24652258100000002,0.108509677,194022.871,59.67741935,31
369,193160,The Maddox Brothers & Rose,0.613,0.816,0.8640000000000001,126.611,-6.195,1,1,0.0512,1.3000000000000001e-05,0.172,0.0439,131773.0,3.0,2
370,296601,Lionel Cartwright,0.6920000000000001,0.425,0.513,120.51,-13.738,1,8,0.308,8.39e-06,0.078,0.0684,202133.0,26.0,2
371,293391,Mark O'Connor,0.433425,0.46185,0.680775,118.65375,-17.26875,1,4,0.475,0.262815,0.18345,0.041525,267246.75,27.25,4
372,2372262,The Band Perry,0.5868,0.6719,0.5436,133.5926,-5.1137,1,7,0.265425,1.54e-07,0.16774,0.03404,214637.3,47.8,20
373,770628,Billy Walker,0.582230769,0.267307692,0.6235384620000001,124.7545385,-15.30815385,1,1,0.865923077,0.000631439,0.159084615,0.042669230999999995,164807.1538,19.53846154,26
374,885875,Michael Martin Murphey,0.553052632,0.38178947399999996,0.422157895,96.77347368,-13.03515789,1,4,0.34272631600000003,0.001822053,0.140957895,0.031610526,237607.2632,38.15789474,19
375,240267,Johnny Lee,0.667846154,0.406384615,0.628153846,136.36330769999998,-14.23838462,1,2,0.39064615399999997,0.000228325,0.136176923,0.040869231,183095.3846,33.23076923,26
376,61912,Bill Evans,0.48423214299999995,0.22604196399999998,0.356796071,103.7140321,-17.88647857,1,0,0.879192857,0.63469645,0.1352225,0.0430875,310919.1286,25.90357143,280
377,337856,Mother Maybelle Carter,0.501625,0.38775,0.62825,115.755125,-11.639625,1,9,0.751625,8.88e-05,0.273625,0.029025,188900.125,19.0,16
378,579234,Rhiannon Giddens,0.384,0.366,0.19899999999999998,138.134,-10.65,1,7,0.371,9.17e-05,0.10099999999999999,0.0329,261370.0,59.0,1
379,2377304,Eric Paslay,0.540666667,0.686333333,0.544666667,95.53133333,-6.090333332999999,1,9,0.281333333,9.6e-05,0.147333333,0.041066667,218075.3333,56.33333333,6
380,821252,Dick Curless,0.7040000000000001,0.615,0.74,110.084,-9.638,1,0,0.79,0.0,0.235,0.0347,183027.0,33.0,2
381,950777,Hank Cochran,0.66,0.365,0.81,131.076,-12.401,1,7,0.8420000000000001,1.74e-05,0.053,0.0473,127320.0,23.0,2
382,414291,Ray Wylie Hubbard,0.593,0.6328,0.7174,100.74799999999999,-7.8064,1,9,0.3932,2.62e-06,0.3586,0.04678,337434.4,45.2,10
383,380704,Red Foley,0.741,0.394166667,0.715666667,114.38433329999998,-14.1305,1,2,0.663166667,0.0067831,0.136866667,0.042383332999999995,177304.5,36.66666667,6
384,97203,BlackHawk,0.706714286,0.532,0.628714286,110.5341429,-9.435857143,1,4,0.18031428600000002,8.76e-06,0.127385714,0.028914286,216590.5714,44.57142857,14
385,156749,Eric Heatherly,0.76,0.644,0.779,99.954,-8.971,1,1,0.07,1.91e-05,0.155,0.0431,209440.0,45.0,2
386,57577,Bleu Edmondson,0.5725,0.7090000000000001,0.5555,139.5555,-7.2165,1,4,0.10951500000000002,0.005232,0.1865,0.03365,276889.0,50.5,4
387,331400,Ronnie Dunn,0.5745,0.479,0.2335,119.238,-6.0735,1,10,0.6205,2.2800000000000002e-05,0.10145,0.0335,240160.0,46.0,4
388,7974,T. Graham Brown,0.71675,0.44125,0.648,98.34299999999999,-12.925999999999998,1,2,0.2,3.05e-05,0.13735,0.0308,185216.75,42.75,8
389,290414,Rose Maddox,0.6316666670000001,0.5579999999999999,0.773,124.49933329999999,-9.713666667,1,2,0.66,0.019007797,0.14173333300000002,0.076566667,156964.3333,16.0,6
390,848784,Roy Acuff,0.63225,0.2968125,0.6968333329999999,128.6778542,-12.21058333,1,9,0.9146875,0.070544136,0.21377291699999998,0.048816667,168553.5625,6.708333333,96
391,32193,Tex Williams,0.685428571,0.585,0.83,130.5481429,-9.213142857000001,1,8,0.694428571,1.34e-05,0.147557143,0.2235,158470.5714,16.85714286,14
392,683065,Wynn Stewart,0.36466666700000006,0.591,0.78,132.5426667,-9.943666667,1,5,0.794,0.00031902,0.1128,0.040133333,150640.3333,11.33333333,6
393,353145,Roy Rogers,0.44865,0.23493499999999998,0.4843,121.65745,-12.9999,1,5,0.82405,9.590000000000001e-05,0.134375,0.038025,147659.4,12.75,20
394,742166,Speedy West,0.5889411760000001,0.40852941200000004,0.563176471,102.2255882,-12.12782353,1,10,0.652411765,0.506358824,0.180211765,0.032917647,141800.1176,9.352941176,34
395,921289,Stuart Duncan,0.4318,0.6012,0.8186,129.6016,-14.2262,1,9,0.3888,0.9246,0.19735999999999998,0.033839999999999995,250653.2,29.0,5
396,630603,The Browns,0.455,0.327,0.324,106.303,-10.113,1,7,0.83,0.0,0.0997,0.0328,173840.0,38.0,1
397,207644,The Charlie Daniels Band,0.567914286,0.602019048,0.715914286,121.9593905,-11.84855238,1,9,0.249187238,0.041942678,0.185626667,0.044479048,239216.5429,32.91428571,105
398,75801,The Highwaymen,0.645612903,0.46283871,0.585548387,115.2038065,-13.25945161,1,2,0.45723225799999995,0.046282235,0.142406452,0.048570968,205453.2903,43.12903226,31
399,887348,The Oak Ridge Boys,0.618862745,0.45627451,0.7477647059999999,116.88484309999998,-15.67541176,1,2,0.24208094100000002,0.0043714109999999995,0.14872745099999998,0.042294118,182567.2745,34.25490196,51
400,820999,The Wilburn Brothers,0.561,0.268,0.613,115.20200000000001,-14.690999999999999,1,3,0.7405,1.3000000000000001e-05,0.13855,0.03465,158953.5,8.0,4
401,3486253,LANCO,0.665,0.7595,0.7145,136.4855,-7.456,1,7,0.2655,4.73e-05,0.0882,0.04285,226293.0,70.5,4
402,3539434,Colter Wall,0.552,0.286833333,0.48025,116.78841670000001,-13.2475,0,7,0.762166667,0.22109916699999999,0.101533333,0.049383333,205029.5833,59.41666667,12
